"OPEID","PELLID","Name","State","Type & Control","Recipients","Awards"
"2284300","16109","INTERACTIVE COLLEGE OF TECHNOLOGY","GA","Proprietary","1796","4597458"
"2578300","17367","INTERNATIONAL CITY BEAUTY COLLEGE","GA","Proprietary","33","73583"
"2520000","17286","INTERNATIONAL SCHOOL OF SKIN AND NAILCARE","GA","Proprietary","157","278164"
"3804400","38044","JAVELIN TECHNICAL TRAINING CENTER","GA","Proprietary","434","669825.55000000005"
"157700","1577","KENNESAW STATE UNIVERSITY","GA","Public 4 Year","3417","7989977.25"
"157800","1578","LAGRANGE COLLEGE","GA","Private 4 Year","371","898550.94999999995"
"525400","5254","LANIER TECHNICAL COLLEGE","GA","Public 2 Year","697","1081442"
"2074800","14170","LIFE UNIVERSITY","GA","Private 4 Year","198","237815"
"3100900","31009","LUTHER RICE SEMINARY- MAIN CAMPUS","GA","Private 4 Year","113","218046.84"
"772800","7728","MACON STATE COLLEGE","GA","Public 4 Year","2870","6305581.6500000004"
"157900","1579","MEDICAL COLLEGE OF GEORGIA","GA","Public 4 Year","170","426415"
"158000","1580","MERCER UNIVERSITY","GA","Private 4 Year","1625","4158258"
"3753400","37534","MICHAEL'S SCHOOL OF BEAUTY","GA","Proprietary","81","182189.23999999999"
"158100","1581","MIDDLE GEORGIA COLLEGE","GA","Public 2 Year","1360","2915121.1600000001"
"2508600","14625","MIDDLE GEORGIA TECHNICAL COLLEGE","GA","Public 2 Year","758","818938"
"158200","1582","MOREHOUSE COLLEGE","GA","Private 4 Year","995","2803642"
"525500","5255","MOULTRIE TECHNICAL COLLEGE","GA","Public 2 Year","1570","1889016.1799999999"
"3092800","30928","NORTH FULTON BEAUTY COLLEGE","GA","Proprietary","17","49150"
"158500","1585","NORTH GEORGIA COLLEGE & STATE UNIVERSITY","GA","Public 4 Year","797","1712773.6699999999"
"561900","5619","NORTH GEORGIA TECHNICAL COLLEGE -","GA","Public 2 Year","772","1098238.6799999999"
"3029000","30290","NORTH METRO TECHNICAL COLLEGE","GA","Public 2 Year","527","489942.76000000001"
"525700","5257","NORTHWESTERN TECHNICAL COLLEGE","GA","Public 2 Year","869","1225118.95"
"3030000","30300","OGEECHEE TECHNICAL COLLEGE","GA","Public 2 Year","1262","1537426.75"
"158600","1586","OGLETHORPE UNIVERSITY","GA","Private 4 Year","290","749564.82999999996"
"551100","5511","OKEFENOKEE TECHNICAL COLLEGE","GA","Public 2 Year","1170","1402491"
"3812300","38123","OMNITECH INSTITUTE","GA","Proprietary","212","463060"
"158700","1587","PAINE COLLEGE","GA","Private 4 Year","643","1826054"
"158800","1588","PIEDMONT COLLEGE","GA","Private 4 Year","425","1086779"
"2217200","15663","PORTFOLIO CTR","GA","Proprietary","18","34935"
"3522300","35223","POWDER SPRINGS BEAUTY COLLEGE","GA","Proprietary","68","201793.31"
"1205100","12051","PRO WAY HAIR SCHOOL","GA","Proprietary","148","300414.54999999999"
"158900","1589","REINHARDT COLLEGE","GA","Private 4 Year","299","757212"
"3418300","34183","RISING SPIRIT INSTITUTE OF NATURAL HEALTH","GA","Proprietary","118","258470.25"
"3102000","31020","RIVERTOWN SCHOOL OF BEAUTY, BARBER, SKIN CARE AND NAILS","GA","Proprietary","192","387597.20000000001"
"2321400","16419","ROFFLER - MOLER HAIRSTYLING COLLEGE","GA","Proprietary","117","267429.62"
"3391300","33913","ROSS MEDICAL EDUCATION CENTER","GA","Proprietary","108","229134.73000000001"
"3155500","31555","SANDERSVILLE TECHNICAL COLLEGE","GA","Public 2 Year","544","480009"
"2116000","16156","SANFORD-BROWN INSTITUTE","GA","Proprietary","4723","10484012.92"
"2141500","15022","SAVANNAH COLLEGE OF ART & DESIGN","GA","Private 4 Year","1139","2830000"
"2205300","13115","SAVANNAH RIVER COLLEGE","GA","Proprietary","521","1145191"
"159000","1590","SAVANNAH STATE UNIVERSITY","GA","Public 4 Year","1800","5247471.0499999998"
"561800","5618","SAVANNAH TECHNICAL COLLEGE","GA","Public 2 Year","2781","3115754"
"159100","1591","SHORTER COLLEGE","GA","Private 4 Year","853","1968624.98"
"159200","1592","SOUTH GEORGIA COLLEGE","GA","Public 2 Year","827","1907900.1399999999"
"561700","5617","SOUTH GEORGIA TECHNICAL COLLEGE","GA","Public 2 Year","1253","1713053.79"
"1303900","13039","SOUTH UNIVERSITY","GA","Proprietary","2142","4459328.6200000001"
"2354500","16715","SOUTHEASTERN BEAUTY SCHOOLS","GA","Proprietary","64","141199"
"3081500","30815","SOUTHEASTERN BEAUTY SCHOOLS","GA","Proprietary","110","227570"
"3066500","30665","SOUTHEASTERN TECHNICAL COLLEGE","GA","Public 2 Year","938","999152.31000000006"
"157000","1570","SOUTHERN POLYTECHNIC STATE UNIVERSITY","GA","Public 4 Year","773","1833798"
"561500","5615","SOUTHWEST GEORGIA TECHNICAL COLLEGE","GA","Public 2 Year","1389","1546910"
"159400","1594","SPELMAN COLLEGE","GA","Private 4 Year","835","2374987.21"
"561600","5616","SWAINSBORO TECHNICAL COLLEGE (FORMERLY SWAINSBORO TECHNICAL INSTITUTE)","GA","Public 2 Year","524","631235.5"
"155500","1555","THOMAS UNIVERSITY","GA","Private 4 Year","476","1283513"
"159600","1596","TOCCOA FALLS COLLEGE","GA","Private 4 Year","362","903289.06999999995"
"159700","1597","TRUETT MCCONNELL COLLEGE","GA","Private 4 Year","126","326408.97999999998"
"159800","1598","UNIVERSITY OF GEORGIA","GA","Public 4 Year","3468","8694691"
"160100","1601","UNIVERSITY OF WEST GEORGIA","GA","Public 4 Year","2441","5946616"
"159900","1599","VALDOSTA STATE UNIVERSITY","GA","Public 4 Year","2815","7120824"
"525600","5256","VALDOSTA TECHNICAL COLLEGE","GA","Public 2 Year","1271","1474170.6000000001"
"3116100","31161","VOGUE BEAUTY SCHOOL","GA","Proprietary","103","217625.95999999999"
"2055000","13537","WAYCROSS COLLEGE","GA","Public 2 Year","503","941084"
"160000","1600","WESLEYAN COLLEGE","GA","Private 4 Year","231","495268"
"1048700","10487","WEST CENTRAL TECHNICAL COLLEGE","GA","Public 2 Year","992","1172784"
"561400","5614","WEST GEORGIA TECHNICAL COLLEGE","GA","Public 2 Year","1060","1362528"
"160400","1604","YOUNG HARRIS COLLEGE","GA","Private 2 Year","147","339294.25"
"1536100","15361","GUAM COMMUNITY COLLEGE","GU","Public 2 Year","1140","2506948.9100000001"
"3438300","34383","PACIFIC ISLANDS BIBLE COLLEGE","GU","Private 4 Year","159","462986.59999999998"
"393500","3935","UNIVERSITY OF GUAM","GU","Public 4 Year","1354","3680779.48"
"160600","1606","BRIGHAM YOUNG UNIVERSITY - HAWAII","HI","Private 4 Year","713","1967876.6299999999"
"160500","1605","CHAMINADE UNIVERSITY OF HONOLULU","HI","Private 4 Year","762","1848531"
"2055100","13615","HAWAII BUSINESS COLLEGE","HI","Proprietary","317","666190.76000000001"
"525800","5258","HAWAII COMMUNITY COLLEGE","HI","Public 2 Year","839","2036897.2"
"2139500","14268","HAWAII INSTITUTE OF HAIR DESIGN","HI","Proprietary","70","175184.38"
"727900","7279","HAWAII PACIFIC UNIVERSITY","HI","Private 4 Year","1222","2921796.7999999998"
"3649300","36493","HAWAII TECHNOLOGY INSTITUTE","HI","Private 2 Year","30","32095.290000000001"
"777500","7775","HOLLYWOOD BEAUTY COLLEGE","HI","Proprietary","54","146567.17999999999"
"161200","1612","HONOLULU COMMUNITY COLLEGE","HI","Public 2 Year","616","1240187.54"
"2321300","16431","INTERNATIONAL COLLEGE & GRADUATE SCHOOL","HI","Private 4 Year","8","18047"
"161300","1613","KAPIOLANI COMMUNITY COLLEGE","HI","Public 2 Year","854","2039012.1299999999"
"161400","1614","KAUAI COMMUNITY COLLEGE","HI","Public 2 Year","222","467135.64000000001"
"454900","4549","LEEWARD COMMUNITY COLLEGE","HI","Public 2 Year","858","1778038.22"
"161500","1615","MAUI COMMUNITY COLLEGE","HI","Public 4 Year","695","1576527"
"2100300","14464","MED-ASSIST SCHOOL OF HAWAII","HI","Proprietary","114","270192.39000000001"
"3020800","30208","NEW YORK TECHNICAL INSTITUTE OF HAWAII","HI","Proprietary","11","31802.720000000001"
"3017800","30178","TRAVEL INSTITUTE OF THE PACIFIC","HI","Proprietary","257","616380"
"161100","1611","UNIVERSITY OF HAWAII AT HILO","HI","Public 4 Year","1287","3573755.8300000001"
"161000","1610","UNIVERSITY OF HAWAII AT MANOA","HI","Public 4 Year","3011","8049580.3499999996"
"2107800","14315","UNIVERSITY OF HAWAII WEST OAHU","HI","Public 4 Year","205","471897.09000000003"
"1122000","10390","WINDWARD COMMUNITY COLLEGE","HI","Public 2 Year","549","1140918.25"
"3069100","30691","ALLEN COLLEGE","IA","Private 4 Year","105","252342"
"765600","13972","AMERICAN COLLEGE OF HAIRSTYLING-CEDAR RAPIDS","IA","Proprietary","22","61550"
"765800","7658","AMERICAN COLLEGE OF HAIRSTYLING-DES MOINES","IA","Proprietary","27","84433.119999999995"
"396300","3963","AMERICAN INSTITUTE OF BUSINESS DBA AIB COLLEGE OF BUSINESS","IA","Private 2 Year","388","889629"
"184600","1846","BRIAR CLIFF UNIVERSITY","IA","Private 4 Year","469","1160350"
"184700","1847","BUENA VISTA UNIVERSITY","IA","Private 4 Year","1311","3005981.1699999999"
"758800","7588","CAPRI COLLEGE","IA","Proprietary","96","235377"
"771700","7717","CAPRI COLLEGE","IA","Proprietary","135","353930"
"2090300","14390","CAPRI COLLEGE","IA","Proprietary","115","277297"
"185000","1850","CENTRAL COLLEGE","IA","Private 4 Year","452","1087236"
"185200","1852","CLARKE COLLEGE","IA","Private 4 Year","376","902760.70999999996"
"185400","1854","COE COLLEGE","IA","Private 4 Year","353","880445"
"794100","7941","COLLEGE OF HAIR DESIGN","IA","Proprietary","83","197481"
"185600","1856","CORNELL COLLEGE","IA","Private 4 Year","285","669711"
"2572500","17304","DAVENPORT BARBER STYLING COLLEGE","IA","Proprietary","20","62275"
"712000","4589","DES MOINES AREA COMMUNITY COLLEGE","IA","Public 2 Year","4306","8813533.3599999994"
"185800","1858","DIVINE WORD COLLEGE","IA","Private 4 Year","45","140325"
"185900","1859","DORDT COLLEGE","IA","Private 4 Year","396","1008564.66"
"186000","1860","DRAKE UNIVERSITY","IA","Private 4 Year","578","1393468"
"407500","4075","EASTERN IOWA COMMUNITY COLLEGE DISTRICT","IA","Public 2 Year","2982","6303124.7800000003"
"186200","1862","ELLSWORTH COMMUNITY COLLEGE","IA","Public 2 Year","444","1086850.48"
"2328900","16487","EMMAUS BIBLE COLLEGE","IA","Private 4 Year","112","294376"
"761100","7611","EQ SCHOOL OF HAIR DESIGN","IA","Proprietary","74","192612"
"712100","7121","FAITH BAPTIST BIBLE COLLEGE & THEOLOGICAL SEMINARY","IA","Private 4 Year","154","341448.08000000002"
"2262500","15973","FAUST INSTITUTE OF COSMETOLOGY","IA","Proprietary","58","177619"
"188100","1881","FRANCISCAN UNIVERSITY OF THE PRAIRIES (THE)","IA","Proprietary","170","403474"
"186600","1866","GRACELAND UNIVERSITY","IA","Private 4 Year","604","1586385"
"186700","1867","GRAND VIEW COLLEGE","IA","Private 4 Year","639","1478961"
"186800","1868","GRINNELL COLLEGE","IA","Private 4 Year","201","504644.38"
"422000","4220","HAMILTON COLLEGE","IA","Proprietary","4844","11545432"
"1206400","12064","HAMILTON TECHNICAL COLLEGE","IA","Proprietary","333","848203"
"459500","4595","HAWKEYE COMMUNITY COLLEGE","IA","Public 2 Year","2432","5236404"
"840300","8298","INDIAN HILLS COMMUNITY COLLEGE","IA","Public 2 Year","1974","4597437"
"186500","4597","IOWA CENTRAL COMMUNITY COLLEGE","IA","Public 2 Year","1505","3598512.5099999998"
"186400","1864","IOWA LAKES COMMUNITY COLLEGE","IA","Public 2 Year","1231","2896184.5"
"826000","15139","IOWA SCHOOL OF BEAUTY","IA","Proprietary","140","327427"
"2306900","16306","IOWA SCHOOL OF BEAUTY","IA","Proprietary","58","140434"
"2330900","16513","IOWA SCHOOL OF BEAUTY","IA","Proprietary","46","115290"
"3441300","34413","IOWA SCHOOL OF BEAUTY","IA","Proprietary","73","218046"
"186900","1869","IOWA STATE UNIVERSITY OF SCIENCE & TECHNOLOGY","IA","Public 4 Year","5041","12510120"
"187100","1871","IOWA WESLEYAN COLLEGE","IA","Private 4 Year","395","945029.82999999996"
"459800","4598","IOWA WESTERN COMMUNITY COLLEGE - COUNCIL BLUFFS","IA","Public 2 Year","1627","3692958"
"458600","4586","KAPLAN UNIVERSITY","IA","Proprietary","13892","27222447.260000002"
"407600","4076","KIRKWOOD COMMUNITY COLLEGE","IA","Public 2 Year","5104","11580000"
"765900","7659","LA' JAMES COLLEGE OF HAIRSTYLING","IA","Proprietary","119","256291"
"842400","8424","LA' JAMES INTERNATIONAL COLLEGE","IA","Proprietary","57","115440"
"959300","9593","LA' JAMES INTERNATIONAL COLLEGE","IA","Proprietary","92","186062.85999999999"
"2134500","15133","LA' JAMES INTERNATIONAL COLLEGE - DAVENPORT","IA","Proprietary","47","100349"
"2274100","16045","LA' JAMES INTERNATIONAL COLLEGE - DES MOINES","IA","Proprietary","143","282299.40000000002"
"1300600","13006","LA'JAMES INTERNATIONAL COLLEGE","IA","Proprietary","88","188809"
"187300","1873","LORAS COLLEGE","IA","Private 4 Year","386","933771.5"
"187400","1874","LUTHER COLLEGE","IA","Private 4 Year","507","1190197"
"1111300","11113","MAHARISHI UNIVERSITY OF MANAGEMENT","IA","Private 4 Year","108","299086"
"187500","1875","MARSHALLTOWN COMMUNITY COLLEGE","IA","Public 2 Year","727","1706979.8"
"627300","6273","MERCY COLLEGE OF HEALTH SCIENCES","IA","Private 4 Year","237","483938.23999999999"
"187900","1879","MORNINGSIDE COLLEGE","IA","Private 4 Year","432","1045900.1899999999"
"188000","1880","MOUNT MERCY COLLEGE","IA","Private 4 Year","416","930638"
"187700","1877","NORTH IOWA AREA COMMUNITY COLLEGE","IA","Public 2 Year","1062","2380327"
"458700","4587","NORTHEAST IOWA COMMUNITY COLLEGE","IA","Public 2 Year","1966","4318121"
"460000","4600","NORTHWEST IOWA COMMUNITY COLLEGE","IA","Public 2 Year","284","637920"
"188300","1883","NORTHWESTERN COLLEGE","IA","Private 4 Year","447","1049218"
"1230000","12300","PALMER COLLEGE OF CHIROPRACTIC","IA","Private 4 Year","79","170430"
"2160900","15245","PROFESSIONAL COSMETOLOGY INSTITUTE","IA","Proprietary","77","216161"
"188700","1887","SIMPSON COLLEGE","IA","Private 4 Year","521","1186314.03"
"184800","4603","SOUTHEASTERN COMMUNITY COLLEGE","IA","Public 2 Year","1556","3641657.4900000002"
"185700","1857","SOUTHWESTERN COMMUNITY COLLEGE","IA","Public 2 Year","562","1373750.1499999999"
"188900","1889","ST AMBROSE UNIVERSITY - MAIN CAMPUS","IA","Private 4 Year","713","1670000"
"729100","7291","ST. LUKE'S COLLEGE","IA","Private 2 Year","66","163000"
"3607400","36074","TOTAL LOOK SCHOOL OF COSMETOLOGY AND MASSAGE THERAPY","IA","Proprietary","16","29856"
"189100","1891","UNIVERSITY OF DUBUQUE","IA","Private 4 Year","522","1376734"
"189200","1892","UNIVERSITY OF IOWA","IA","Public 4 Year","3569","8224055.6500000004"
"189000","1890","UNIVERSITY OF NORTHERN IOWA","IA","Public 4 Year","2934","6997126.3399999999"
"189300","1893","UPPER IOWA UNIVERSITY","IA","Private 4 Year","1752","3587409"
"2609200","26092","VATTEROTT COLLEGE","IA","Proprietary","684","1750216"
"189400","1894","VENNARD COLLEGE","IA","Private 4 Year","56","144152.01000000001"
"189500","1895","WALDORF COLLEGE","IA","Private 4 Year","232","585881"
"189600","1896","WARTBURG COLLEGE","IA","Private 4 Year","526","1122895"
"731600","4590","WESTERN IOWA TECH COMMUNITY COLLEGE","IA","Public 2 Year","1919","4229448.21"
"190000","1900","WILLIAM PENN UNIVERSITY","IA","Private 4 Year","794","1887328"
"161700","1617","ALBERTSON COLLEGE OF IDAHO","ID","Private 4 Year","217","547000"
"2218000","15667","APOLLO COLLEGE","ID","Proprietary","562","1308251"
"2234500","15783","BOISE BIBLE COLLEGE","ID","Private 4 Year","72","184161.63"
"161600","1616","BOISE STATE UNIVERSITY","ID","Public 4 Year","6634","14448062"
"162500","1625","BRIGHAM YOUNG UNIVERSITY-IDAHO","ID","Private 4 Year","7159","19746036.370000001"
"2210700","15617","CAREER BEAUTY COLLEGE","ID","Proprietary","78","203889.20999999999"
"161900","1619","COLLEGE OF SOUTHERN IDAHO","ID","Public 2 Year","2763","6480710"
"3832400","38324","COSMETOLOGY SCHOOL OF ARTS & SCIENCES","ID","Proprietary","33","90374"
"1113300","11133","EASTERN IDAHO TECHNICAL COLLEGE","ID","Public 2 Year","464","1118882.47"
"2319800","16433","HEADMASTERS SCHOOL OF HAIR DESIGN","ID","Proprietary","190","519031.35999999999"
"2349200","16668","HEADMASTERS SCHOOL OF HAIR DESIGN","ID","Proprietary","73","211152.51999999999"
"162000","1620","IDAHO STATE UNIVERSITY","ID","Public 4 Year","6254","15959062.699999999"
"162100","1621","LEWIS-CLARK STATE COLLEGE","ID","Public 4 Year","1650","4293394"
"987300","9873","MR. JUAN'S COLLEGE OF HAIR DESIGN","ID","Proprietary","69","214525"
"2275800","16054","MR. LEON'S SCHOOL OF HAIR DESIGN","ID","Proprietary","82","247350"
"162300","1623","NORTH IDAHO COLLEGE","ID","Public 2 Year","1867","4326131"
"162400","1624","NORTHWEST NAZARENE UNIVERSITY -","ID","Private 4 Year","385","994592.5"
"2559500","17178","RAZZLE DAZZLE COLLEGE OF HAIR DESIGN","ID","Proprietary","66","177039"
"2314000","16432","SCHOOL OF HAIRSTYLING (THE)","ID","Proprietary","87","278800"
"2607100","26071","SCOT LEWIS SCHOOLS - PAUL MITCHELL PARTNER SCHOOL","ID","Proprietary","110","316736.76000000001"
"162600","1626","UNIVERSITY OF IDAHO","ID","Public 4 Year","3485","9552655"
"1073700","10737","ADVOCATE ILLINOIS MASONIC SCHOOL OF RADIOLOGIC TECHNOLOGY","IL","Private 2 Year","7",NA
"832800","8328","ALVAREITA'S COLLEGE OF COSMETOLOGY","IL","Proprietary","52","125819"
"2349400","16663","ALVAREITA'S COLLEGE OF COSMETOLOGY","IL","Proprietary","30","68421"
"162800","1628","AMERICAN ACADEMY OF ART","IL","Proprietary","138","310188"
"3721400","37214","AMERICAN CAREER COLLEGE OF HAIR DESIGN","IL","Proprietary","64","148466"
"2179900","21799","ARGOSY UNIVERSITY","IL","Proprietary","700","1333225.3600000001"
"163300","1633","AUGUSTANA COLLEGE","IL","Private 4 Year","378","850208"
"163400","1634","AURORA UNIVERSITY","IL","Private 4 Year","563","1454852.79"
"163500","1635","BARAT COLLEGE","IL","Private 4 Year","14","26297"
"2117400","13949","BECK AREA CAREER CENTER","IL","Public 2 Year","52","171800"
"2536700","17036","BELL MAR BEAUTY COLLEGE","IL","Proprietary","114","277269"
"176700","1767","BENEDICTINE UNIVERSITY","IL","Private 4 Year","555","1327057"
"3448300","34483","BIR TRAINING CENTER","IL","Proprietary","45","52384.559999999998"
"163800","1638","BLACK HAWK COLLEGE","IL","Public 2 Year","2629","5315000"
"163900","1639","BLACKBURN UNIVERSITY","IL","Private 4 Year","248","596171.73999999999"
"621400","6214","BLESSING HOSPITAL","IL","Private 4 Year","55","147606.5"
"164100","1641","BRADLEY UNIVERSITY","IL","Private 4 Year","1000","2393685"
"3099700","30997","CAINS BARBER COLLEGE","IL","Proprietary","157","401544"
"3914300","39143","CALC, INSTITUTE OF TECHNOLOGY","IL","Proprietary","39","46434"
"3078400","30784","CAMEO BEAUTY ACADEMY","IL","Proprietary","75","167196.17000000001"
"893900","8939","CANNELLA SCHOOL OF HAIR DESIGN","IL","Proprietary","127","281627"
"959500","9595","CANNELLA SCHOOL OF HAIR DESIGN","IL","Proprietary","88","183937"
"2202600","15568","CANNELLA SCHOOL OF HAIR DESIGN","IL","Proprietary","58","150209"
"2253000","15253","CANNELLA SCHOOL OF HAIR DESIGN","IL","Proprietary","97","213791"
"2291200","16171","CANNELLA SCHOOL OF HAIR DESIGN","IL","Proprietary","106","244309"
"2295500","16218","CANNELLA SCHOOL OF HAIR DESIGN","IL","Proprietary","86","189221"
"2349500","16694","CANNELLA SCHOOL OF HAIR DESIGN","IL","Proprietary","265","606459"
"1071000","16426","CAPITAL AREA CAREER CENTER","IL","Public 2 Year","156","335256"
"1308800","13088","CAPRI OAK FOREST BEAUTY COLLEGE","IL","Proprietary","98","241375.54999999999"
"1308700","13087","CAPRI-GARFIELD RIDGE SCHOOL OF BEAUTY CULTURE","IL","Proprietary","203","493515.53999999998"
"854400","8544","CAREER COLLEGES OF CHICAGO","IL","Proprietary","370","961137.40000000002"
"726500","7265","CARL SANDBURG COLLEGE","IL","Public 2 Year","1540","3430088.1800000002"
"3455700","34557","CHICAGO SCHOOL OF MASSAGE THERAPY","IL","Proprietary","103","115445.08"
"169400","1694","CHICAGO STATE UNIVERSITY","IL","Public 4 Year","3757","9834677.8800000008"
"3472300","34723","CHICAGO URBAN LEAGUE COMPUTER TRAINING CENTER","IL","Private 2 Year","37","50336.75"
