"OPEID","PELLID","NAME","State",,"Awards","Recipients"
"152800","1528","ST. PETERSBURG COLLEGE-DISTRICT OFFICE","FL",2004,"18153963.77","8340"
"841700","8417","STENOTYPE INSTITUTE OF JACKSONVILLE","FL",2004,"859753.01000000001","439"
"153100","1531","STETSON UNIVERSITY","FL",2004,"1361336.23","515"
"2614600","26146","SUMMIT INSTITUTE","FL",2004,"442416","243"
"2337000","16554","SUNCOAST II THE TAMPA BAY SCHOOL OF MASSAGE THERAPY","FL",2004,"58246.25","44"
"2326900","16467","SUNSTATE ACADEMY","FL",2004,"300767.65000000002","141"
"2524000","16907","SUNSTATE ACADEMY","FL",2004,"253504.87","137"
"2326800","15548","SUNSTATE ACADEMY OF HAIR DESIGN","FL",2004,"105610.16","64"
"752500","16824","SUWANNEE-HAMILTON TECHNICAL CENTER","FL",2004,"171113.5","88"
"153300","1533","TALLAHASSEE COMMUNITY COLLEGE","FL",2004,"10811832","4243"
"2508900","13814","TALMUDIC COLLEGE OF FLORIDA","FL",2004,"174125","59"
"3100800","31008","TAYLOR TECHNICAL INSTITUTE","FL",2004,"156892.79000000001","86"
"3054200","30542","TECHNICAL CAREER INSTITUTE","FL",2004,"1886694.26","767"
"3127900","31279","TECHNICAL EDUCATION CENTER OSCEOLA","FL",2004,"296219.81","195"
"1082600","10826","TOM P HANEY VO-TECHNICAL CENTER","FL",2004,"269226.58000000002","146"
"560800","14706","TRAVISS TECHNICAL CENTER","FL",2004,"495014","248"
"3101900","31019","TRINITY BAPTIST COLLEGE","FL",2004,"388536.40000000002","156"
"3028200","30282","TRINITY COLLEGE OF FLORIDA","FL",2004,"229784","107"
"3549300","35493","ULTIMATE MEDICAL ACADEMY","FL",2004,"143666.57999999999","75"
"395400","3954","UNIVERSITY OF CENTRAL FLORIDA-MAIN CAMPUS","FL",2004,"20199882.800000001","8161"
"153500","1535","UNIVERSITY OF FLORIDA","FL",2004,"21710417.440000001","8296"
"153600","1536","UNIVERSITY OF MIAMI","FL",2004,"5892493.8300000001","2154"
"984100","9841","UNIVERSITY OF NORTH FLORIDA","FL",2004,"6221869","2605"
"153700","1537","UNIVERSITY OF SOUTH FLORIDA","FL",2004,"25043127.190000001","9883"
"153800","1538","UNIVERSITY OF TAMPA","FL",2004,"2562623","1044"
"395500","3955","UNIVERSITY OF WEST FLORIDA (THE)","FL",2004,"6283171.4400000004","2719"
"675000","6750","VALENCIA COMMUNITY COLLEGE","FL",2004,"18274225.800000001","8518"
"3100500","31005","VIRGINIA COLLEGE AT PENSACOLA","FL",2004,"1536963","796"
"884800","8848","WARNER SOUTHERN COLLEGE","FL",2004,"1057730.0700000001","478"
"752600","13898","WASHINGTON HOLMES TECHNICAL CENTER","FL",2004,"570428.51000000001","271"
"154000","1540","WEBBER INTERNATIONAL UNIVERSITY","FL",2004,"678921.09999999998","246"
"850100","8501","WEBSTER COLLEGE","FL",2004,"1665019.96","730"
"3003600","30036","WILLIAM T MCFATTER TECHNICAL CENTER","FL",2004,"353036","162"
"2504600","16837","WINTER PARK TECH","FL",2004,"374695.35999999999","206"
"2300900","16258","WITHACOOCHEE TECHNICAL INSTITUTE","FL",2004,"305929.40999999997","167"
"3256300","32563","YESHIVA GEDOLAH RABBINICAL COLLEGE","FL",2004,"118550","34"
"1034300","10343","COLLEGE OF MICRONESIA - FSM","FM",2004,"7921357.7800000003","2443"
"154100","1541","ABRAHAM BALDWIN AGRICULTURAL COLLEGE","GA",2004,"4013791.6299999999","1705"
"2502700","25027","ADVANCED CAREER TRAINING - ATLANTA CAMPUS","GA",2004,"4352975","2278"
"154200","1542","AGNES SCOTT COLLEGE","GA",2004,"705785","267"
"154400","1544","ALBANY STATE UNIVERSITY","GA",2004,"6816317.8300000001","2302"
"560100","5601","ALBANY TECHNICAL COLLEGE","GA",2004,"3539163","2294"
"3032100","30321","ALTAMAHA TECHNICAL COLLEGE","GA",2004,"761685","680"
"2113600","14720","AMERICAN INTERCONTINENTAL UNIVERSITY (THE)","GA",2004,"27617769.379999999","14121"
"2266200","16013","AMERICAN PROFESSIONAL INSTITUTE","GA",2004,"759112.83999999997","359"
"154500","1545","ANDREW COLLEGE","GA",2004,"559229","208"
"402300","4023","APPALACHIAN TECHNICAL COLLEGE","GA",2004,"462851","391"
"154600","1546","ARMSTRONG ATLANTIC STATE UNIVERSITY","GA",2004,"4831124","2114"
"2577000","17317","ARNOLD/PADRICK'S UNIVERSITY OF COSMETOLOTY","GA",2004,"166051","68"
"927000","9270","ART INSTITUTE OF ATLANTA (THE)","GA",2004,"4431786.5700000003","1916"
"560000","5600","ATHENS TECHNICAL COLLEGE","GA",2004,"1399999","1136"
"154700","1547","ATLANTA CHRISTIAN COLLEGE","GA",2004,"378646.5","143"
"154900","1549","ATLANTA COLLEGE OF ART","GA",2004,"308470","134"
"3104500","31045","ATLANTA INSTITUTE OF MUSIC","GA",2004,"34527","34"
"1216500","12165","ATLANTA METROPOLITAN COLLEGE","GA",2004,"2401962.9700000002","1130"
"2580200","17369","ATLANTA SCHOOL OF MASSAGE","GA",2004,"250064","134"
"854300","8543","ATLANTA TECHNICAL COLLEGE","GA",2004,"2913508","1842"
"155200","1552","AUGUSTA STSTE UNIVERSITY","GA",2004,"6092976.0199999996","2547"
"559900","5599","AUGUSTA TECHNICAL COLLEGE","GA",2004,"3184709.0499999998","2395"
"3523300","35233","AVIATION INSTITUTE OF MAINTENANCE","GA",2004,"384221","156"
"1107400","11074","BAINBRIDGE COLLEGE","GA",2004,"3505758","1505"
"1157400","11574","BAUDER COLLEGE","GA",2004,"1817702.6699999999","694"
"3251300","32513","BEACON UNIVERSITY","GA",2004,"157504","66"
"2577700","17318","BEAUTY COLLEGE OF AMERICA","GA",2004,"243069","89"
"155400","1554","BERRY COLLEGE","GA",2004,"970328","380"
"3076300","30763","BEULAH HEIGHTS BIBLE COLLEGE","GA",2004,"866372.92000000004","350"
"155600","1556","BRENAU UNIVERSITY","GA",2004,"1351607.4099999999","566"
"155700","1557","BREWTON PARKER COLLEGE","GA",2004,"1713053","674"
"2060900","13624","BROWN COLLEGE OF COURT REPORTING","GA",2004,"272265.77000000002","163"
"576300","5763","CENTRAL GEORGIA TECHNICAL COLLEGE","GA",2004,"7574697","4530"
"562000","5620","CHATTAHOOCHEE TECHNICAL COLLEGE","GA",2004,"1842955","1340"
"155900","1559","CLARK ATLANTA UNIVERSITY","GA",2004,"6618938.2699999996","2257"
"897600","8976","CLAYTON COLLEGE & STATE UNIVERSITY","GA",2004,"5340466","2384"
"155800","1558","COASTAL GEORGIA COMMUNITY COLLEGE","GA",2004,"3054621","1490"
"3090600","30906","COBB BEAUTY COLLEGE","GA",2004,"173333","76"
"156100","1561","COLUMBUS STATE UNIVERSITY","GA",2004,"6024341","2442"
"562400","5624","COLUMBUS TECHNICAL COLLEGE","GA",2004,"3091980","2623"
"402400","4024","COOSA VALLEY TECHNICAL COLLEGE","GA",2004,"1021737.86","833"
"348400","3484","COVENANT COLLEGE","GA",2004,"817638","426"
"2285500","16125","CREATIVE CIRCUS","GA",2004,"54650.849999999999","27"
"395600","3956","DALTON STATE COLLEGE","GA",2004,"3017665.8700000001","1503"
"154300","1543","DARTON COLLEGE","GA",2004,"4936728.5","2193"
"562200","16582","DEKALB TECHNICAL COLLEGE","GA",2004,"2225595","2269"
"918300","10436","EAST CENTRAL TECHNICAL COLLEGE","GA",2004,"1168360","788"
"1099700","10997","EAST GEORGIA COLLEGE","GA",2004,"1849467","780"
"156300","1563","EMMANUEL COLLEGE","GA",2004,"832821","321"
"156400","1564","EMORY UNIVERSITY","GA",2004,"2190910","812"
"3042700","30427","ETI CAREER INSTITUTE- ATLANTA, GA","GA",2004,"659983","356"
"3445500","34455","FAYETTE BEAUTY ACADEMY","GA",2004,"109021.67999999999","43"
"561300","5613","FLINT RIVER TECHNICAL COLLEGE - THOMASTON, GA","GA",2004,"990047","714"
"950700","9507","FLOYD COLLEGE","GA",2004,"2572609","1329"
"156600","1566","FORT VALLEY STATE UNIVERSITY","GA",2004,"4715620.1600000001","1582"
"156700","1567","GAINESVILLE COLLEGE","GA",2004,"2211022.5299999998","1085"
"3576300","35763","GEORGIA AVIATION AND TECHNICAL COLLEGE","GA",2004,"119155.25","78"
"3005400","30054","GEORGIA CAREER INSTITUTE","GA",2004,"565849.5","293"
"160200","1602","GEORGIA COLLEGE & STATE UNIVERSITY","GA",2004,"2851638","1114"
"3089100","30891","GEORGIA INSTITUTE OF COSMETOLOGY","GA",2004,"403807","185"
"156900","1569","GEORGIA INSTITUTE OF TECHNOLOGY","GA",2004,"4037541.98","1634"
"2318600","16410","GEORGIA MEDICAL INSTITUTE","GA",2004,"7997977","3823"
"157100","1571","GEORGIA MILITARY COLLEGE","GA",2004,"5076123.1900000004","2309"
"156200","1562","GEORGIA PERIMETER COLLEGE","GA",2004,"14250954.15","7023"
"157200","1572","GEORGIA SOUTHERN UNIVERSITY","GA",2004,"11242825","4302"
"157300","1573","GEORGIA SOUTHWESTERN STATE UNIVERSITY","GA",2004,"2518360","1005"
"157400","1574","GEORGIA STATE UNIVERSITY","GA",2004,"15695390","6128"
"157500","1575","GORDON COLLEGE","GA",2004,"3125791.2000000002","1363"
"411700","4117","GRADY HEALTH SYSTEM","GA",2004,"81242","26"
"562100","5621","GRIFFIN TECHNICAL COLLEGE","GA",2004,"1607945.1299999999","1193"
"1077100","10771","GUPTON - JONES COLLEGE","GA",2004,"313831","145"
"2583000","25830","GWINNETT COLLEGE","GA",2004,"936957.5","448"
"2288400","16139","GWINNETT TECHNICAL COLLEGE","GA",2004,"1262774.4199999999","985"
"2279500","16070","HEART OF GEORGIA TECHNICAL COLLEGE","GA",2004,"794221","708"
"2089700","14030","HERZING COLLEGE","GA",2004,"1598825.3300000001","710"
"2284300","16109","INTERACTIVE COLLEGE OF TECHNOLOGY","GA",2004,"5111677","2003"
"2578300","17367","INTERNATIONAL CITY BEAUTY COLLEGE","GA",2004,"81086","32"
"2520000","17286","INTERNATIONAL SCHOOL OF SKIN AND NAILCARE","GA",2004,"235498.89999999999","145"
"3804400","38044","JAVELIN TECHNICAL TRAINING CENTER","GA",2004,"79851","83"
"157700","1577","KENNESAW STATE UNIVERSITY","GA",2004,"7239657","3195"
"157800","1578","LAGRANGE COLLEGE","GA",2004,"798678.09999999998","332"
"525400","5254","LANIER TECHNICAL COLLEGE","GA",2004,"769193","615"
"2074800","14170","LIFE UNIVERSITY","GA",2004,"478419.21000000002","186"
"3100900","31009","LUTHER RICE SEMINARY- MAIN CAMPUS","GA",2004,"186086","98"
"772800","7728","MACON STATE COLLEGE","GA",2004,"5705385.7800000003","2627"
"157900","1579","MEDICAL COLLEGE OF GEORGIA","GA",2004,"472052","169"
"158000","1580","MERCER UNIVERSITY","GA",2004,"4218460","1622"
"3753400","37534","MICHAEL'S SCHOOL OF BEAUTY","GA",2004,"83746","45"
"158100","1581","MIDDLE GEORGIA COLLEGE","GA",2004,"2961261.7999999998","1256"
"2508600","14625","MIDDLE GEORGIA TECHNICAL COLLEGE","GA",2004,"910373","831"
"158200","1582","MOREHOUSE COLLEGE","GA",2004,"3245928","1127"
"525500","5255","MOULTRIE TECHNICAL COLLEGE","GA",2004,"1925185.2","1473"
"3092800","30928","NORTH FULTON BEAUTY COLLEGE","GA",2004,"49004.650000000001","22"
"158500","1585","NORTH GEORGIA COLLEGE & STATE UNIVERSITY","GA",2004,"1838067.77","848"
"561900","5619","NORTH GEORGIA TECHNICAL COLLEGE -","GA",2004,"1160432.3200000001","919"
"3029000","30290","NORTH METRO TECHNICAL COLLEGE","GA",2004,"570589.18999999994","647"
"525700","5257","NORTHWESTERN TECHNICAL COLLEGE","GA",2004,"1328381.3600000001","895"
"3030000","30300","OGEECHEE TECHNICAL COLLEGE","GA",2004,"1544294","1298"
"158600","1586","OGLETHORPE UNIVERSITY","GA",2004,"593703.78000000003","247"
"551100","5511","OKEFENOKEE TECHNICAL COLLEGE","GA",2004,"1396713.02","1128"
"3812300","38123","OMNITECH INSTITUTE","GA",2004,"156099","81"
"158700","1587","PAINE COLLEGE","GA",2004,"2132585","708"
"158800","1588","PIEDMONT COLLEGE","GA",2004,"997963","413"
"2217200","15663","PORTFOLIO CTR","GA",2004,"29838","14"
"3522300","35223","POWDER SPRINGS BEAUTY COLLEGE","GA",2004,"154316","51"
"1205100","12051","PRO WAY HAIR SCHOOL","GA",2004,"285630.91999999998","127"
"158900","1589","REINHARDT COLLEGE","GA",2004,"754629","288"
"3418300","34183","RISING SPIRIT INSTITUTE OF NATURAL HEALTH","GA",2004,"220580.14000000001","100"
"3102000","31020","RIVERTOWN SCHOOL OF BEAUTY, BARBER, SKIN CARE AND NAILS","GA",2004,"412132.09000000003","214"
"2321400","16419","ROFFLER - MOLER HAIRSTYLING COLLEGE","GA",2004,"326631.79999999999","130"
"3391300","33913","ROSS MEDICAL EDUCATION CENTER","GA",2004,"242349.76000000001","110"
"3155500","31555","SANDERSVILLE TECHNICAL COLLEGE","GA",2004,"430330.95000000001","480"
"2116000","16156","SANFORD-BROWN INSTITUTE","GA",2004,"10317536.84","4748"
"2141500","15022","SAVANNAH COLLEGE OF ART & DESIGN","GA",2004,"2819997","1121"
"2205300","13115","SAVANNAH RIVER COLLEGE","GA",2004,"1131953","538"
"159000","1590","SAVANNAH STATE UNIVERSITY","GA",2004,"5395700.5300000003","1852"
"561800","5618","SAVANNAH TECHNICAL COLLEGE","GA",2004,"2886635","2658"
"159100","1591","SHORTER COLLEGE","GA",2004,"1750421.6499999999","782"
"159200","1592","SOUTH GEORGIA COLLEGE","GA",2004,"2043359.0700000001","905"
"561700","5617","SOUTH GEORGIA TECHNICAL COLLEGE","GA",2004,"1741142.3700000001","1187"
"1303900","13039","SOUTH UNIVERSITY","GA",2004,"4041208","1981"
"2354500","16715","SOUTHEASTERN BEAUTY SCHOOLS","GA",2004,"184028","78"
"3081500","30815","SOUTHEASTERN BEAUTY SCHOOLS","GA",2004,"201573","100"
"3066500","30665","SOUTHEASTERN TECHNICAL COLLEGE","GA",2004,"1122736.3700000001","1108"
"157000","1570","SOUTHERN POLYTECHNIC STATE UNIVERSITY","GA",2004,"1617762.78","703"
"561500","5615","SOUTHWEST GEORGIA TECHNICAL COLLEGE","GA",2004,"1759877","1474"
"159400","1594","SPELMAN COLLEGE","GA",2004,"2053062.3799999999","746"
"160100","1601","STATE UNIVERSITY OF WEST GEORGIA","GA",2004,"5728282","2382"
"561600","5616","SWAINSBORO TECHNICAL COLLEGE (FORMERLY SWAINSBORO TECHNICAL INSTITUTE)","GA",2004,"684459","584"
"155500","1555","THOMAS UNIVERSITY","GA",2004,"1180461","452"
"159600","1596","TOCCOA FALLS COLLEGE","GA",2004,"883167.75","357"
"159700","1597","TRUETT MCCONNELL COLLEGE","GA",2004,"328908.20000000001","137"
"159800","1598","UNIVERSITY OF GEORGIA","GA",2004,"8926846.0999999996","3565"
"159900","1599","VALDOSTA STATE UNIVERSITY","GA",2004,"7103207","2885"
"525600","5256","VALDOSTA TECHNICAL COLLEGE","GA",2004,"1598370.2","1349"
"3116100","31161","VOGUE BEAUTY SCHOOL","GA",2004,"229923.19","112"
"2055000","13537","WAYCROSS COLLEGE","GA",2004,"1039925","521"
"160000","1600","WESLEYAN COLLEGE","GA",2004,"621154","243"
"1048700","10487","WEST CENTRAL TECHNICAL COLLEGE","GA",2004,"1060213","1131"
"561400","5614","WEST GEORGIA TECHNICAL COLLEGE","GA",2004,"1229208","1052"
"160400","1604","YOUNG HARRIS COLLEGE","GA",2004,"362765.66999999998","158"
"1536100","15361","GUAM COMMUNITY COLLEGE","GU",2004,"2714088.4100000001","1151"
"3438300","34383","PACIFIC ISLANDS BIBLE COLLEGE","GU",2004,"436386","145"
"393500","3935","UNIVERSITY OF GUAM","GU",2004,"3830993.75","1370"
"160600","1606","BRIGHAM YOUNG UNIVERSITY - HAWAII","HI",2004,"1919417.23","739"
"160500","1605","CHAMINADE UNIVERSITY OF HONOLULU","HI",2004,"1836308","744"
"2055100","13615","HAWAII BUSINESS COLLEGE","HI",2004,"705542.75","302"
"525800","5258","HAWAII COMMUNITY COLLEGE","HI",2004,"1985675.01","808"
"2139500","14268","HAWAII INSTITUTE OF HAIR DESIGN","HI",2004,"167706.92000000001","71"
"727900","7279","HAWAII PACIFIC UNIVERSITY","HI",2004,"3044119.0699999998","1242"
"3649300","36493","HAWAII TECHNOLOGY INSTITUTE","HI",2004,"16558.23","16"
"777500","7775","HOLLYWOOD BEAUTY COLLEGE","HI",2004,"205938.39000000001","76"
"161200","1612","HONOLULU COMMUNITY COLLEGE","HI",2004,"1449198.01","706"
"2321300","16431","INTERNATIONAL COLLEGE & GRADUATE SCHOOL","HI",2004,"10996","6"
"161300","1613","KAPIOLANI COMMUNITY COLLEGE","HI",2004,"2264332.9100000001","1019"
"161400","1614","KAUAI COMMUNITY COLLEGE","HI",2004,"522277.90999999997","243"
"454900","4549","LEEWARD COMMUNITY COLLEGE","HI",2004,"1772966.03","836"
"161500","1615","MAUI COMMUNITY COLLEGE","HI",2004,"1526757","676"
"2100300","14464","MED-ASSIST SCHOOL OF HAWAII","HI",2004,"311614.66999999998","136"
"3020800","30208","NEW YORK TECHNICAL INSTITUTE OF HAWAII","HI",2004,"37175","13"
"3017800","30178","TRAVEL INSTITUTE OF THE PACIFIC","HI",2004,"753571","285"
"161100","1611","UNIVERSITY OF HAWAII AT HILO","HI",2004,"3586395.4900000002","1263"
"161000","1610","UNIVERSITY OF HAWAII AT MANOA","HI",2004,"7911308.7000000002","3017"
"2107800","14315","UNIVERSITY OF HAWAII WEST OAHU","HI",2004,"496279.84999999998","212"
"1122000","10390","WINDWARD COMMUNITY COLLEGE","HI",2004,"1296804.8400000001","584"
"3069100","30691","ALLEN COLLEGE","IA",2004,"200070","88"
"765600","13972","AMERICAN COLLEGE OF HAIRSTYLING-CEDAR RAPIDS","IA",2004,"49600","15"
"765800","7658","AMERICAN COLLEGE OF HAIRSTYLING-DES MOINES","IA",2004,"70464","24"
"396300","3963","AMERICAN INSTITUTE OF BUSINESS DBA AIB COLLEGE OF BUSINESS","IA",2004,"969770.5","439"
"184600","1846","BRIAR CLIFF UNIVERSITY","IA",2004,"1115359","485"
"184700","1847","BUENA VISTA UNIVERSITY","IA",2004,"3058667.9700000002","1336"
"758800","7588","CAPRI COLLEGE","IA",2004,"272281","108"
"771700","7717","CAPRI COLLEGE","IA",2004,"351243","137"
"2090300","14390","CAPRI COLLEGE","IA",2004,"313271","132"
"185000","1850","CENTRAL COLLEGE","IA",2004,"1196893","497"
"185200","1852","CLARKE COLLEGE","IA",2004,"824593.18999999994","350"
"185400","1854","COE COLLEGE","IA",2004,"879930","364"
"794100","7941","COLLEGE OF HAIR DESIGN","IA",2004,"132016","58"
"185600","1856","CORNELL COLLEGE","IA",2004,"738389","295"
"2572500","17304","DAVENPORT BARBER STYLING COLLEGE","IA",2004,"79645.5","30"
"712000","4589","DES MOINES AREA COMMUNITY COLLEGE","IA",2004,"8631308.0500000007","4186"
"185800","1858","DIVINE WORD COLLEGE","IA",2004,"151000","42"
"185900","1859","DORDT COLLEGE","IA",2004,"1070238.27","413"
"186000","1860","DRAKE UNIVERSITY","IA",2004,"1549651","648"
"407500","4075","EASTERN IOWA COMMUNITY COLLEGE DISTRICT","IA",2004,"6439751.1299999999","2961"
"186200","1862","ELLSWORTH COMMUNITY COLLEGE","IA",2004,"949512.01000000001","392"
"2328900","16487","EMMAUS BIBLE COLLEGE","IA",2004,"287125.5","116"
"761100","7611","EQ SCHOOL OF HAIR DESIGN","IA",2004,"149952","60"
"712100","7121","FAITH BAPTIST BIBLE COLLEGE & THEOLOGICAL SEMINARY","IA",2004,"373466.10999999999","154"
"2262500","15973","FAUST INSTITUTE OF COSMETOLOGY","IA",2004,"145125","54"
"188100","1881","FRANCISCAN UNIVERSITY OF THE PRAIRIES (THE)","IA",2004,"437686","174"
"186600","1866","GRACELAND UNIVERSITY","IA",2004,"1356113.72","541"
"186700","1867","GRAND VIEW COLLEGE","IA",2004,"1400213","609"
"186800","1868","GRINNELL COLLEGE","IA",2004,"506100","189"
"422000","4220","HAMILTON COLLEGE","IA",2004,"5635907.3700000001","2524"
"422008","4721","HAMILTON COLLEGE - LINCOLN","IA",2004,"1744699","675"
"422006","8491","HAMILTON COLLEGE - OMAHA","IA",2004,"2413141.2000000002","933"
"1206400","12064","HAMILTON TECHNICAL COLLEGE","IA",2004,"953169","362"
"459500","4595","HAWKEYE COMMUNITY COLLEGE","IA",2004,"5805433.0800000001","2555"
"840300","8298","INDIAN HILLS COMMUNITY COLLEGE","IA",2004,"4638902","1996"
"186500","4597","IOWA CENTRAL COMMUNITY COLLEGE","IA",2004,"3789829","1542"
"186400","1864","IOWA LAKES COMMUNITY COLLEGE","IA",2004,"2778365.5","1174"
"626700","6267","IOWA METHODIST MEDICAL CENTER SCHOOLS","IA",2004,"7725","3"
"826000","15139","IOWA SCHOOL OF BEAUTY","IA",2004,"299035","127"
"2306900","16306","IOWA SCHOOL OF BEAUTY","IA",2004,"140100","52"
"2330900","16513","IOWA SCHOOL OF BEAUTY","IA",2004,"118557","45"
"3441300","34413","IOWA SCHOOL OF BEAUTY","IA",2004,"198243","70"
"186900","1869","IOWA STATE UNIVERSITY OF SCIENCE & TECHNOLOGY","IA",2004,"13503967","5508"
"187100","1871","IOWA WESLEYAN COLLEGE","IA",2004,"932657.43999999994","382"
"459800","4598","IOWA WESTERN COMMUNITY COLLEGE - COUNCIL BLUFFS","IA",2004,"3370996","1539"
"458600","4586","KAPLAN UNIVERSITY","IA",2004,"15158936.09","8768"
"407600","4076","KIRKWOOD COMMUNITY COLLEGE","IA",2004,"11124152.550000001","5063"
"765900","7659","LA' JAMES COLLEGE OF HAIRSTYLING","IA",2004,"275069","121"
"842400","8424","LA' JAMES INTERNATIONAL COLLEGE","IA",2004,"122664.92","43"
"959300","9593","LA' JAMES INTERNATIONAL COLLEGE","IA",2004,"208556.39999999999","89"
"2134500","15133","LA' JAMES INTERNATIONAL COLLEGE - DAVENPORT","IA",2004,"112346.50999999999","46"
"2274100","16045","LA' JAMES INTERNATIONAL COLLEGE - DES MOINES","IA",2004,"338855.54999999999","124"
"1300600","13006","LA'JAMES INTERNATIONAL COLLEGE","IA",2004,"144476.57999999999","60"
"187300","1873","LORAS COLLEGE","IA",2004,"1003171.5699999999","434"
"187400","1874","LUTHER COLLEGE","IA",2004,"1252483","541"
"1111300","11113","MAHARISHI UNIVERSITY OF MANAGEMENT","IA",2004,"306615","115"
"187500","1875","MARSHALLTOWN COMMUNITY COLLEGE","IA",2004,"1555387.6699999999","656"
"627300","6273","MERCY COLLEGE OF HEALTH SCIENCES","IA",2004,"392733.56","193"
"187900","1879","MORNINGSIDE COLLEGE","IA",2004,"964037.32999999996","387"
"188000","1880","MOUNT MERCY COLLEGE","IA",2004,"1004321","451"
"187700","1877","NORTH IOWA AREA COMMUNITY COLLEGE","IA",2004,"2318894","1023"
"458700","4587","NORTHEAST IOWA COMMUNITY COLLEGE","IA",2004,"4427075","2001"
"460000","4600","NORTHWEST IOWA COMMUNITY COLLEGE","IA",2004,"725891","323"
"188300","1883","NORTHWESTERN COLLEGE","IA",2004,"1082201.5","472"
"1230000","12300","PALMER COLLEGE OF CHIROPRACTIC","IA",2004,"164492","65"
"2160900","15245","PROFESSIONAL COSMETOLOGY INSTITUTE","IA",2004,"205619","75"
"188700","1887","SIMPSON COLLEGE","IA",2004,"1211243.3600000001","557"
"184800","4603","SOUTHEASTERN COMMUNITY COLLEGE","IA",2004,"3633848.0099999998","1612"
"185700","1857","SOUTHWESTERN COMMUNITY COLLEGE","IA",2004,"1413511.97","611"
"188900","1889","ST AMBROSE UNIVERSITY - MAIN CAMPUS","IA",2004,"1625990.7","699"
"729100","7291","ST. LUKE'S COLLEGE","IA",2004,"134771.92999999999","57"
"3607400","36074","TOTAL LOOK SCHOOL OF COSMETOLOGY AND MASSAGE THERAPY","IA",2004,"4050","2"
"189100","1891","UNIVERSITY OF DUBUQUE","IA",2004,"1254517","471"
"189200","1892","UNIVERSITY OF IOWA","IA",2004,"8194247.1699999999","3591"
"189000","1890","UNIVERSITY OF NORTHERN IOWA","IA",2004,"7487098.0899999999","3209"
"189300","1893","UPPER IOWA UNIVERSITY","IA",2004,"3589769","1730"
"2609200","26092","VATTEROTT COLLEGE","IA",2004,"1471338","599"
"189400","1894","VENNARD COLLEGE","IA",2004,"163070","61"
"189500","1895","WALDORF COLLEGE","IA",2004,"555486","227"
"189600","1896","WARTBURG COLLEGE","IA",2004,"1147997","500"
"731600","4590","WESTERN IOWA TECH COMMUNITY COLLEGE","IA",2004,"4364171","1943"
"190000","1900","WILLIAM PENN UNIVERSITY","IA",2004,"1755890","740"
"161700","1617","ALBERTSON COLLEGE OF IDAHO","ID",2004,"500296","200"
"2218000","15667","APOLLO COLLEGE","ID",2004,"880426.97999999998","355"
"2234500","15783","BOISE BIBLE COLLEGE","ID",2004,"110950.35000000001","50"
"161600","1616","BOISE STATE UNIVERSITY","ID",2004,"14103576","6226"
"162500","1625","BRIGHAM YOUNG UNIVERSITY-IDAHO","ID",2004,"18130835.510000002","6583"
"2210700","15617","CAREER BEAUTY COLLEGE","ID",2004,"216020.75","80"
"161900","1619","COLLEGE OF SOUTHERN IDAHO","ID",2004,"6566447","2800"
