"OPE_ID","INSTITUTION NAME","INSTITUTION CITY","INSTITUTION STATE","INSTITUTION TYPE AND CONTROL","TOTAL AWARDS","TOTAL RECIPIENTS"
"4181600","INTEGRITY COLLEGE OF HEALTH","PASADENA","CA","Proprietary 2yr","328999","86"
"4182100","FIRST CLASS COSMETOLOGY SCHOOL","BELOIT","WI","Proprietary 2yr","255385","63"
"4182200","HAWAII MEDICAL INSTITUTE","HONOLULU","HI","Proprietary 2yr","2195760","525"
"4182500","MILLENNIA ATLANTIC UNIVERSITY","DORAL","FL","Proprietary 4yr","25845","8"
"4182600","HEALTH CAREER INSTITUTE","WEST PALM BEACH","FL","Proprietary 2yr","1441711","340"
"4183000","TOP NAILS & HAIR BEAUTY SCHOOL","TAYLORSVILLE","UT","Proprietary 2yr","83289","21"
"4183100","WASHINGTON BARBER COLLEGE","LITTLE ROCK","AR","Proprietary 2yr","449992","106"
"4183300","ABCOTT INSTITUTE","SOUTHFIELD","MI","Proprietary 2yr","626173","179"
"4183400","SALON PROFESSIONAL ACADEMY (THE)","NORTH LITTLE ROCK","AR","Proprietary 2yr","375808","78"
"4183600","SALON PROFESSIONAL ACADEMY OF KENOSHA (T","KENOSHA","WI","Proprietary 2yr","341094","81"
"4183700","HEALING ARTS INSTITUTE","FORT COLLINS","CO","Proprietary 2yr","73949","26"
"4184000","PAUL MITCHELL THE SCHOOL INDIANAPOLIS","INDIANAPOLIS","IN","Proprietary 2yr","375519","87"
"4184200","TAYLOR ANDREWS ACADEMY-ST. GEORGE","ST. GEORGE","UT","Proprietary 2yr","427590","94"
"4184300","PAUL MITCHELL THE SCHOOL ARDMORE","ARDMORE","OK","Proprietary 2yr","153619","41"
"4184400","SEYMOUR BEAUTY ACADEMY","SEYMOUR","MO","Proprietary 2yr","4753","2"
"4184500","CHRISTINE VALMY INTERNATIONAL SCHOOL OF","PINE BROOK","NJ","Proprietary 2yr","281346","85"
"4184700","PROTEGE ACADEMY","EAST LANSING","MI","Proprietary 2yr","445058","104"
"4184900","COLLEGE OF INTERNATIONAL ESTHETICS","ARVADA","CO","Proprietary 2yr","273152","69"
"4185000","COLORADO ACADEMY OF VETERINARY TECHNOLOG","COLORADO SPRINGS","CO","Proprietary 2yr","410502","102"
"4185100","NORTHEAST TECHNICAL INSTITUTE","SCARBOROUGH","ME","Proprietary 2yr","1091676","304"
"4185400","NATIONAL PERSONAL TRAINING INSTITUTE OF","LAKEWOOD","CO","Proprietary 2yr","108255","40"
"4185500","BEVERLY HILLS DESIGN INSTITUTE","BEVERLY HILLS","CA","Proprietary 4yr","26999","13"
"4185600","MEDICAL ALLIED CAREER CENTER","SANTA FE SPRINGS","CA","Proprietary 2yr","299530","74"
"4185900","ELITE SCHOOL OF COSMETOLOGY","NORWALK","OH","Proprietary 2yr","320307","73"
"4186300","PAUL MITCHELL THE SCHOOL LAS VEGAS","LAS VEGAS","NV","Proprietary 2yr","1196209","255"
"4186600","SUMMIT SALON ACADEMY KOKOMO","KOKOMO","IN","Proprietary 2yr","333561","87"
"4186900","INTERNATIONAL COLLEGE OF BEAUTY, ARTS &","LOS ANGELES","CA","Proprietary 2yr","540751","129"
"4187000","DONNA'S ACADEMY OF HAIR DESIGN","SMITHVILLE","MO","Proprietary 2yr","12814","6"
"4187200","NEW BEGINNING COLLEGE OF COSMETOLOGY","ALBERTVILLE","AL","Proprietary 2yr","423540","100"
"4187400","COSMETOLOGY CONCEPTS","OAK FOREST","IL","Proprietary 2yr","723862","173"
"4187700","CREVIER'S SCHOOL OF COSMETOLOGY","KALISPELL","MT","Proprietary 2yr","325115","73"
"4187800","CYBERTEX INSTITUTE OF TECHNOLOGY","AUSTIN","TX","Proprietary 2yr","1241189","384"
"4188300","FLORIDA ACADEMY","FORT MYERS","FL","Proprietary 2yr","472823","138"
"4188400","BAIS HAMEDRASH AND MESIVTA OF BALTIMORE","BALTIMORE","MD","Private 4yr","227570","41"
"4188700","ASI CAREER INSTITUTE","TURNERSVILLE","NJ","Proprietary 2yr","224392","64"
"4189000","LONG ISLAND BARBER INSTITUTE (THE)","HEMPSTEAD","NY","Proprietary 2yr","179225","59"
"4189100","SALON INSTITUTE - TOLEDO CAMPUS","TOLEDO","OH","Proprietary 2yr","237517","62"
"4189200","SALON PROFESSIONAL ACADEMY (THE)","SHOREWOOD","IL","Proprietary 2yr","342681","85"
"4189400","SHEAR LEARNING ACADEMY OF COSMETOLOGY","DECATUR","IL","Proprietary 2yr","131780","28"
"4189600","STATE CAREER SCHOOL","WAUKEGAN","IL","Proprietary 2yr","322560","97"
"4189700","CALIFORNIA MIRAMAR UNIVERSITY","SAN DIEGO","CA","Proprietary 4yr","300516","50"
"4189800","ACADEMY FOR SALON PROFESSIONALS","NORTHRIDGE","CA","Proprietary 2yr","246531","75"
"4190500","NEW YORK SCHOOL OF ESTHETICS & DAY SPA","WHITE PLAINS","NY","Proprietary 2yr","172796","57"
"4190800","SANTA ANA BEAUTY COLLEGE","SANTA ANA","CA","Proprietary 2yr","641716","163"
"4190900","SUTTER BEAUTY COLLEGE","YUBA CITY","CA","Proprietary 2yr","398263","73"
"4191300","ANNENBERG SCHOOL OF NURSING","RESEDA","CA","Private 2yr","64255","13"
"4191500","TOOELE APPLIED TECHNOLOGY COLLEGE","TOOELE","UT","Public 2yr","279977","80"
"4191900","PAUL MITCHELL THE SCHOOL SPOKANE","SPOKANE VALLEY","WA","Proprietary 2yr","536606","124"
"4192000","CURVE METRIC SCHOOL OF HAIR DESIGN","ELMWOOD PARK","IL","Proprietary 2yr","92628","22"
"4192100","AMERICAN MEDICAL ACADEMY","MIAMI","FL","Proprietary 2yr","608298","166"
"4192200","ATHENA CAREER ACADEMY","TOLEDO","OH","Proprietary 2yr","1400208","343"
"4192400","YESHIVA GEDOLAH ZICHRON LEYMA","LINDEN","NJ","Private 4yr","66985","10"
"4192500","WESTCHESTER COLLEGE OF NURSING & ALLIED","LOS ANGELES","CA","Proprietary 2yr","8880","3"
"4192600","PALMETTO BEAUTY SCHOOL","SPARTANBURG","SC","Proprietary 2yr","113953","29"
"4192700","BARBER SCHOOL (THE)","MIDVALE","UT","Proprietary 2yr","340791","90"
"4192800","BE'ER YAAKOV TALMUDIC SEMINARY","SPRING VALLEY","NY","Private 4yr","3953114","481"
"4193000","RGV CAREERS AN INSTITUTE FOR HIGHER LEAR","PHARR","TX","Proprietary 2yr","1991345","419"
"4193100","ALEXANDER ACADEMY","FITCHBURG","MA","Proprietary 2yr","150309","42"
"4193500","LEMELANGE ACADEMY OF HAIR","NAPA","CA","Proprietary 2yr","174998","45"
"4193700","JOHN PAUL THE GREAT CATHOLIC UNIVERSITY","ESCONDIDO","CA","Private 4yr","476947","103"
"4193800","SHEPHERDS COLLEGE","UNION GROVE","WI","Private 2yr","165935","32"
"4194000","SCHOOL DISTRICT OF INDIAN RIVER COUNTY,","VERO BEACH","FL","Public 2yr","116163","27"
"4194200","APARICIO-LEVY TECHNICAL CENTER","TAMPA","FL","Public 2yr","114729","31"
"4194400","AMERICAN COLLEGE OF HEALTHCARE SCIENCES","PORTLAND","OR","Proprietary 4yr","1126252","372"
"4194500","AVEDA INSTITUTE TUCSON","TUCSON","AZ","Proprietary 2yr","1065493","261"
"4194900","TILLAMOOK BAY COMMUNITY COLLEGE","TILLAMOOK","OR","Public 2yr","653951","193"
"4195100","AMBIANCE BEAUTY & BARBER ACADEMY","MELBORNE","FL","Proprietary 2yr","101735","25"
"4195200","DIAMOND BEAUTY COLLEGE","SOUTH EL MONTE","CA","Proprietary 2yr","371106","109"
"4195300","MONTAGE ACADEMY","LONGMONT","CO","Proprietary 2yr","167960","52"
"4195400","UNITEK COLLEGE","SOUTH SAN FRANCISCO","CA","Proprietary 2yr","1451281","366"
"4197500","UNIVERSITY ACADEMY OF HAIR DESIGN","NORTHPORT","AL","Proprietary 2yr","145935","36"
"4197600","FLORIDA INSTITUTE OF RECORDING, SOUND AN","ORLANDO","FL","Proprietary 2yr","730889","242"
"4202600","NEW DIMENSIONS BEAUTY ACADEMY","PARKER","CO","Proprietary 2yr","130165","34"
"4202800","PANACHE ACADEMY OF BEAUTY","BARABOO","WI","Proprietary 2yr","183929","54"
"4203100","PAUL MITCHELL THE SCHOOL RENO","RENO","NV","Proprietary 2yr","739035","172"
"4203200","BOISE BARBER COLLEGE","BOISE","ID","Proprietary 2yr","224051","51"
"4203300","AVEDA INSTITUTE DES MOINES","DES MOINES","IA","Proprietary 2yr","376751","84"
"4203400","ARKANSAS STATE UNIVERSITY - NEWPORT","NEWPORT","AR","Public 2yr","4374120","1072"
"4203500","AUSTIN KADE ACADEMY","IDAHO FALLS","ID","Proprietary 2yr","489905","135"
"4203600","FRANKLIN HAIR ACADEMY SCHOOL OF COSMETOL","FRANKLIN","TN","Proprietary 2yr","68652","18"
"4203800","WOODRUFF MEDICAL TRAINING AND TESTING","DECATUR","GA","Proprietary 2yr","685441","181"
"4204000","ASPEN BEAUTY ACADEMY - LAUREL","LAUREL","MD","Proprietary 2yr","176528","50"
"4204300","AESTHETIC SCIENCE INSTITUTE (THE)","LATHAM","NY","Proprietary 2yr","168668","53"
"4204500","ELAINE STERLING INSTITUTE(THE)","SANDY SPRINGS","GA","Proprietary 2yr","899580","250"
"4204700","PAUL MITCHELL THE SCHOOL RALEIGH","RALEIGH","NC","Proprietary 2yr","385382","91"
"4204800","AMERICAN COLLEGE OF BARBERING","LOUISVILLE","KY","Proprietary 2yr","338239","90"
"4205100","GREAT LAKES TRUCK DRIVING SCHOOL","COLUMBIA STATION","OH","Proprietary 2yr","223530","93"
"4205200","WADE GORDON HAIRDRESSING ACADEMY","AMARILLO","TX","Proprietary 2yr","543383","133"
"4205300","MITSU SATO HAIR ACADEMY","OVERLAND PARK","KS","Proprietary 2yr","149655","33"
"4205500","LIL LOU'S BEAUTY AND BARBER COLLEGE LLC","GARY","IN","Proprietary 2yr","343985","96"
"4205800","SAE INSTITUTE OF TECHNOLOGY, LOS ANGELES","LOS ANGELES","CA","Proprietary 2yr","500398","135"
"4206200","DIGITAL FILM ACADEMY","NEW YORK","NY","Proprietary 2yr","393118","107"
"4206300","FLORIDA VOCATIONAL INSTITUTE","MIAMI","FL","Proprietary 2yr","1630140","448"
"4206400","HELMS COLLEGE","MACON","GA","Private 2yr","1084930","270"
"4206500","MYCOMPUTERCAREER.COM","RALEIGH","NC","Proprietary 2yr","4779420","1378"
"4206700","ELITE WELDING ACADEMY","CINCINNATI","OH","Proprietary 2yr","182278","40"
"4206800","ADVANCE BEAUTY TECHS ACADEMY","CORONA","CA","Proprietary 2yr","239172","69"
"4207000","SCHOOL OF MISSIONARY AVIATION TECHNOLOGY","IONIA","MI","Private 2yr","38245","12"
"4207200","ACADEMY DI FIRENZE","JEROME","ID","Proprietary 2yr","34222","10"
"4207400","YESHIVA GEDOLA OHR YISRAEL","BROOKLYN","NY","Private 4yr","33140","7"
"4207500","MEDICAL CAREER INSTITUTE","OCEAN","NJ","Proprietary 2yr","439870","148"
"4208100","UKIAH ADULT SCHOOL","UKIAH","CA","Public 2yr","92040","17"
"4208400","RIVERSIDE COUNTY OFFICE OF EDUCATION","INDIO","CA","Public 2yr","344169","81"
"4208700","COLORADO STATE UNIVERSITY - GLOBAL CAMPU","GREENWOOD VILLAGE","CO","Public 4yr","11421014","3455"
"4208900","ADVANCED CAREER INSTITUTE","VISALIA","CA","Proprietary 2yr","1054174","312"
"4209000","SAN FRANCISCO COLLEGE OF COSMETOLOGY","SAN FRANCISCO","CA","Proprietary 2yr","5393","2"
"4209200","SOUTH DADE TECHNICAL COLLEGE-SOUTH DADE","LEISURE CITY","FL","Public 2yr","151943","46"
"4209300","PAUL MITCHELL THE SCHOOL - OVERLAND PARK","OVERLAND PARK","KS","Proprietary 2yr","605810","151"
"4209500","SHEAR FINESSE HAIRSTYLING ACADEMY","JACKSONVILLE","FL","Proprietary 2yr","85237","24"
"4209600","INSTITUTE OF HEALTH SCIENCES","HUNT VALLEY","MD","Proprietary 2yr","216822","60"
"4209800","HINTON BARBER AND BEAUTY COLLEGE","VALLEJO","CA","Proprietary 2yr","238682","57"
"4210200","MID-SOUTH CHRISTIAN COLLEGE","MEMPHIS","TN","Private 4yr","32598","7"
"4210300","MEDSPA ACADEMIES","SOUTH JORDAN","UT","Proprietary 2yr","446617","120"
"4210400","BETH MEDRASH MEOR YITZCHOK","MONSEY","NY","Private 4yr","402850","74"
"4210600","ADVANCED COMPUTING INSTITUTE","LOS ANGELES","CA","Proprietary 2yr","437960","125"
"4210700","NEW YORK INSTITUTE OF BEAUTY","ISLANDIA","NY","Proprietary 2yr","274438","103"
"4210800","ULTRASOUND MEDICAL INSTITUTE","LANTANA","FL","Proprietary 2yr","308082","63"
"4211000","SALON PROFESSIONAL ACADEMY (THE)","HUNTSVILLE","AL","Proprietary 2yr","149719","38"
"4211200","BRIGHTON INSTITUTE OF COSMETOLOGY","BRIGHTON","MI","Proprietary 2yr","53579","12"
"4211800","COLLEGE OF WESTERN IDAHO","NAMPA","ID","Public 2yr","14138928","4235"
"4211900","XAVIER COLLEGE SCHOOL OF NURSING","STOCKTON","CA","Proprietary 2yr","513842","113"
"4212000","LAWRENCE & COMPANY COLLEGE OF COSMETOLOG","HANFORD","CA","Proprietary 2yr","289833","66"
"4212100","ACADEMY OF SALON PROFESSIONALS","SEDALIA","MO","Proprietary 2yr","223197","53"
"4212400","MINGO EXTENDED LEARNING CENTER","DELBARTON","WV","Public 2yr","98515","20"
"4213200","KAIZEN BEAUTY ACADEMY","PEMBROKE PINES","FL","Proprietary 2yr","93966","26"
"4213300","SPA PROFESSIONALS ACADEMY (THE)","MCALLEN","TX","Proprietary 2yr","201819","58"
"4213400","ACCESS CAREERS","HEMPSTEAD","NY","Proprietary 2yr","179864","42"
"4213500","SHARP EDGEZ BARBER INSTITUTE","ROCHESTER","NY","Proprietary 2yr","479026","154"
"4213600","RIVER VALLEY COSMETOLOGY INSTITUTE","POTEAU","OK","Proprietary 2yr","155302","32"
"4213800","SALON PROFESSIONAL ACADEMY (THE)","NASHVILLE","TN","Proprietary 2yr","173852","38"
"4214100","COSMOTECH SCHOOL OF COSMETOLOGY","WESTBROOK","ME","Proprietary 2yr","4077","2"
"4214500","PRESTIGE HEALTH & BEAUTY SCIENCES ACADEM","NORTH MIAMI BEACH","FL","Proprietary 2yr","195972","48"
"4214600","GRACE COLLEGE OF BARBERING","AYDEN","NC","Private 2yr","31012","9"
"4214700","LUCKES BEAUTY ACADEMY","NEWPORT NEWS","VA","Proprietary 2yr","116102","35"
"4215000","TOTAL TRANSFORMATION INSTITUTE OF COSMET","SAN MARCOS","TX","Proprietary 2yr","114699","30"
"4215100","CALIFORNIA CAREER INSTITUTE","GARDEN GROVE","CA","Proprietary 2yr","660523","165"
"4215200","VIBE BARBER COLLEGE","MEMPHIS","TN","Proprietary 2yr","221347","46"
"4215300","COSMO FACTORY COSMETOLOGY ACADEMY (THE)","SANTA CRUZ","CA","Proprietary 2yr","125604","34"
"4215400","GRACE SCHOOL OF THEOLOGY","THE WOODLANDS","TX","Private 4yr","76246","30"
"4215500","CHAMP'S BARBER SCHOOL","LANCASTER","PA","Proprietary 2yr","136291","37"
"4215900","YESHIVA GEDOLAH KESSER TORAH","MONSEY","NY","Private 4yr","229796","36"
"4216000","UNIVERSAL TRAINING INSTITUTE","PERTH AMBOY","NJ","Proprietary 2yr","574639","183"
"4216100","YESHIVA YESODEI HATORAH","LAKEWOOD","NJ","Private 4yr","147245","24"
"4216500","RIZZIERI INSTITUTE","VOORHEES","NJ","Proprietary 2yr","73519","25"
"4216800","BONNIE JOSEPH ACADEMY OF COSMETOLOGY & B","HEBER CITY","UT","Proprietary 2yr","13623","6"
"4216900","SAN IGNACIO COLLEGE","DORAL","FL","Proprietary 4yr","140678","30"
"4217000","HEALTHCARE TRAINING INSTITUTE","KENNER","LA","Proprietary 2yr","312757","68"
"4217500","W ACADEMY OF SALON AND SPA","DANVILLE","CA","Proprietary 2yr","240080","67"
"4217600","SESSIONS COLLEGE FOR PROFESSIONAL DESIGN","TEMPE","AZ","Proprietary 2yr","532448","126"
"4217800","BOCA BEAUTY ACADEMY","BOCA RATON","FL","Proprietary 2yr","1261230","375"
"4218200","PAUL MITCHELL THE SCHOOL - JERSEY SHORE","BRICK","NJ","Proprietary 2yr","318357","74"
"4218300","MIDWIVES COLLEGE OF UTAH","SALT LAKE CITY","UT","Private 4yr","400012","115"
"4218400","CITY POINTE BEAUTY ACADEMY","WEBB CITY","MO","Proprietary 2yr","318895","81"
"4218500","INNOVATE SALON ACADEMY","SOUTH PLAINFIELD","NJ","Proprietary 2yr","454809","129"
"4219000","IGLOBAL UNIVERSITY","ANNANDALE","VA","Proprietary 4yr","18264","10"
"4219100","ALEXANDER PAUL INSTITUTE OF HAIR DESIGN","GREENVILLE","NC","Proprietary 2yr","123433","25"
"4219200","ACE COSMETOLOGY & BARBERING TRAINING CEN","WOLCOTT","CT","Proprietary 2yr","309020","97"
"4219300","EAST-WEST HEALING ARTS INSTITUTE","MADISON","WI","Proprietary 2yr","50571","14"
"4219700","GEMINI SCHOOL OF VISUAL ARTS & COMMUNICA","CEDAR PARK","TX","Proprietary 2yr","52855","10"
"4220000","DESIGNER BARBER & STYLIST SCHOOL","FT SMITH","AR","Proprietary 2yr","336321","72"
"4220100","NATIONAL PERSONAL TRAINING INSTITUTE","VIENNA","VA","Proprietary 2yr","45301","14"
"4220200","MORE TECH INSTITUTE","HIALEAH","FL","Proprietary 2yr","374314","110"
"4220400","CHRYSM INSTITUTE OF ESTHETICS (THE)","VIRGINIA BEACH","VA","Proprietary 2yr","267395","99"
"4220500","BUTTE COUNTY REGIONAL OCCUPATIONAL PROGR","CHICO","CA","Public 2yr","170750","40"
"4220900","NATIONAL PERSONAL TRAINING INSTITUTE OF","COLUMBUS","OH","Proprietary 2yr","88686","29"
"4221000","STANDARD HEALTHCARE SERVICES, COLLEGE OF","FALLS CHURCH","VA","Proprietary 2yr","1262950","262"
"4221100","NEW HORIZONS MEDICAL INSTITUTE","NORCROSS","GA","Proprietary 2yr","552526","150"
"4221300","PHILADELPHIA TECHNICIAN TRAINING","PHILADELPHIA","PA","Private 2yr","2079383","541"
"4221400","PAUL MITCHELL THE SCHOOL DENVER","LAKEWOOD","CO","Proprietary 2yr","574253","124"
"4221500","BCI","BROOKLINE","MA","Private 2yr","354132","95"
"4221700","ZMS THE ACADEMY","LOS ANGELES","CA","Proprietary 2yr","357939","91"
"4221800","TONI&GUY HAIRDRESSING ACADEMY","MANTECA","CA","Proprietary 2yr","226477","53"
"4221900","CALIFORNIA TECHNICAL ACADEMY","RIVERSIDE","CA","Proprietary 2yr","498656","167"
"4222000","ARCLABS","PIEDMONT","SC","Proprietary 2yr","966785","259"
"4222200","FAB SCHOOL (THE)","RIVERSIDE","CA","Proprietary 2yr","388097","123"
"4222600","HEATHCARE INSTITUTE (THE)","SAN ANTONIO","TX","Proprietary 2yr","150624","46"
"4223100","ARROJO COSMETOLOGY SCHOOL","NEW YORK","NY","Proprietary 2yr","178168","45"
"4223200","GRACE INTERNATIONAL BEAUTY SCHOOL","FLUSHING","NY","Proprietary 2yr","375518","86"
"4223300","ALLIANCE COMPUTING SOLUTIONS","FLUSHING","NY","Proprietary 2yr","202220","47"
"4223400","INTERAMERICAN TECHNICAL INSTITUTE","MIAMI","FL","Proprietary 2yr","287003","81"
"4223500","LYNNES WELDING TRAINING","FARGO","ND","Proprietary 2yr","7286","2"
"4223600","ACADEMY OF INTERACTIVE ENTERTAINMENT","SEATTLE","WA","Private 2yr","221606","53"
"4223700","BAY AREA MEDICAL ACADEMY","SAN FRANCISCO","CA","Proprietary 2yr","607875","141"
"4223800","ELECTRICAL TRAINING CENTER (THE)","COPIAGUE","NY","Proprietary 2yr","390721","122"
"4223900","MIND BODY INSTITUTE","NASHVILE","TN","Proprietary 2yr","54936","19"
"4224100","COSMETOLOGY ACADEMY OF TEXARKANA","TEXARKANA","TX","Proprietary 2yr","327415","87"
"4224200","BELLE ACADEMY OF COSMETOLOGY","WATERBURY","CT","Proprietary 2yr","40656","11"
"4224300","VALOR CHRISTIAN COLLEGE","COLUMBUS","OH","Private 2yr","967425","213"
"4224400","NETWORKS BARBER COLLEGE","CALUMET","IL","Proprietary 2yr","262356","59"
"4224500","TRENZ BEAUTY ACADEMY","CALUMET","IL","Proprietary 2yr","441641","124"
"4224600","BARBER SCHOOL OF PITTSBURGH","PITTSBURGH","PA","Proprietary 2yr","290046","75"
"4224700","JB'S HAIR DESIGN AND BARBER COLLEGE","OKLAHOMA CITY","OK","Proprietary 2yr","285536","63"
"4224900","COLLEGE OF THE MUSCOGEE NATION","OKMULGEE","OK","Public 2yr","372022","105"
"4225000","PARISIAN SPA INSTITUTE","JACKSONVILLE","FL","Proprietary 2yr","199727","68"
"4225300","CREATIVE TOUCH COSMETOLOGY SCHOOL","WATERLOO","IL","Proprietary 2yr","86355","19"
"4225500","WESTCHESTER SCHOOL FOR DENTAL ASSISTANTS","ELMSFORD","NY","Proprietary 2yr","509561","126"
"4225700","LABARBERIA INSTITUTE OF HAIR","CLEVELAND","OH","Proprietary 2yr","828086","148"
"4225900","SETTING THE STANDARD BARBERING AND NATUR","SHREVEPORT","LA","Proprietary 2yr","76554","20"
"4226000","BOS-MAN'S BARBER COLLEGE","SHREVEPORT","LA","Proprietary 2yr","239886","56"
"4226100","LAWRENCE AND COMPANY COLLEGE OF COSMETOL","SELMA","CA","Proprietary 2yr","255458","59"
"4226300","DIVINE CROWN ACADEMY OF COSMETOLOGY","HARRISBURG","PA","Proprietary 2yr","98120","26"
"4226400","MT TRAINING CENTER","GRAND PRAIRIE","TX","Proprietary 2yr","628416","167"
"4227100","AMERICA EVANGELICAL UNIVERSITY","LOS ANGELES","CA","Private 4yr","39479","8"
"4227200","BET MEDRASH GADOL ATERET TORAH","BROOKLYN","NY","Private 4yr","428679","62"
"4227500","MERRYFIELD SCHOOL OF PET GROOMING","OAKLAND PARK","FL","Proprietary 2yr","105590","44"
"4227600","SHERRILL'S UNIVERSITY OF BARBER & COSMET","RALEIGH","NC","Proprietary 2yr","326062","73"
"4227800","BETHANY GLOBAL UNIVERSITY","BLOOMINGTON","MN","Private 4yr","671694","135"
"4228100","HIGH DESERT MEDICAL COLLEGE","LANCASTER","CA","Proprietary 2yr","2768215","683"
"4228300","PAUL MITCHELL THE SCHOOL","SCHENECTADY","NY","Proprietary 2yr","340396","89"
"4228400","BEYOND MEASURE BARBERING INSTITUTE","MEBANE","NC","Proprietary 2yr","156151","41"
"4228600","TOP OF THE LINE BARBER COLLEGE","CHARLESTON","SC","Proprietary 2yr","80647","19"
"4228900","BEAUTY ANATOMY INSTITUTE OF COSMETOLOGY","POMPANO BEACH","FL","Proprietary 2yr","299451","94"
"4229000","BARBER INSTITUTE OF TEXAS","LONGVIEW","TX","Proprietary 2yr","239400","54"
"4229200","JUPITER BEAUTY ACADEMY","BOSTON","MA","Proprietary 2yr","49533","13"
"4229300","MEDQUEST COLLEGE","LOUISVILLE","KY","Proprietary 2yr","1940631","410"
"4229400","MIDFIELD INSTITUTE OF COSMETOLOGY","MIDFIELD","AL","Private 2yr","66666","17"
"4229500","TEXAS A&M UNIVERSITY - CENTRAL TEXAS","KILLEEN","TX","Public 4yr","4960364","1216"
"4229700","FIRST COAST BARBER ACADEMY","JACKSONVILLE","FL","Proprietary 2yr","164640","38"
"4229800","GADSDEN TECHNICAL INSTITUTE","QUINCY","FL","Public 2yr","36680","9"
"4229900","DEBUTANTES SCHOOL OF COSMETOLOGY AND NAI","DEKALB","IL","Proprietary 2yr","146203","39"
"4230100","RABBINICAL COLLEGE OHR YISROEL","BROOKLYN","NY","Private 4yr","337110","58"
"4230200","PAUL MITCHELL THE SCHOOL FARMINGTON HILL","FARMINGTON HILLS","MI","Proprietary 2yr","347591","73"
"4230300","EXCEL ACADEMIES OF COSMETOLOGY - MERRILL","MERRILLVILLE","IN","Proprietary 2yr","242537","58"
"4230400","EXCEL ACADEMIES OF COSMETOLOGY","LANSING","MI","Proprietary 2yr","125478","29"
"4230500","EXCEL ACADEMIES OF COSMETOLOGY","KENTWOOD","MI","Proprietary 2yr","236964","53"
"4230900","RICCI'S ACADEMY OF COSMETOLOGY","NEWTOWN","CT","Proprietary 2yr","296673","71"
"4231000","STUDIO BEAUTY SCHOOL","SPOKANE","WA","Proprietary 2yr","259664","72"
"4231200","NEECEE'S COLLEGE OF COSMETOLOGY","ABILENE","TX","Proprietary 2yr","397232","92"
"4231300","YAHWEH BEAUTY ACADEMY","KILLEEN","TX","Proprietary 2yr","167780","38"
"4231400","BELLA ACADEMY OF COSMETOLOGY","OSHKOSH","WI","Proprietary 2yr","104546","23"
"4231500","YESHIVA SHOLOM SHACHNA","BROOKLYN","NY","Private 4yr","327884","50"
"4231800","PRINCESS BEAUTY SCHOOL","DEARBORN HEIGHTS","MI","Proprietary 2yr","102473","23"
"4231900","ALAMO CITY BARBER COLLEGE","SAN ANTONIO","TX","Proprietary 2yr","849222","187"
"4232000","STUDIO INCAMMINATI","PHILADELPHIA","PA","Private 2yr","16010","3"
"4232300","HVAC TECHNICAL INSTITUTE","CHICAGO","IL","Proprietary 2yr","154030","61"
"4232800","RADIOLOGICAL TECHNOLOGIES UNIVERSITY VT","SOUTH BEND","IN","Proprietary 4yr","27071","11"
"4232900","PREPARING PEOPLE BARBER STYLING COLLEGE","DALLAS","TX","Proprietary 2yr","516359","112"
"4233100","ARIZONA SCHOOL OF INTEGRATIVE STUDIES","TUCSON","AZ","Proprietary 2yr","424490","117"
"4233200","UNILATINA INTERNATIONAL COLLEGE","MIRAMAR","FL","Proprietary 4yr","2960","1"
"4233400","LEE PROFESSIONAL INSTITUTE","FORT MYERS","FL","Proprietary 2yr","238169","72"
"4233500","MED-LIFE INSTITUTE","NAPLES","FL","Proprietary 2yr","1046187","261"
"4233600","MED-LIFE INSTITUTE","LAUDERDALE LAKES","FL","Proprietary 2yr","153476","48"
"4233700","CHRISTINE VALMY INTERNATIONAL SCHOOL FOR","NEW YORK","NY","Proprietary 2yr","717046","256"
