"OPE_ID","INSTITUTION NAME","INSTITUTION CITY","INSTITUTION STATE","INSTITUTION TYPE AND CONTROL","TOTAL AWARDS","TOTAL RECIPIENTS"
"4146500","PORTLAND ACTORS CONSERVATORY","PORTLAND","OR","Private 2 Year","29590","6"
"4146700","AVIATION INSTITUTE OF MAINTENANCE","HOUSTON","TX","Proprietary 2 Year","1134560","264"
"4146800","SOUTH TEXAS TRAINING CENTER","SAN BENITO","TX","Proprietary 2 Year","1022830","247"
"4146900","ADVANCED WELDING INSTITUTE","SOUTH BURLINGTON","VT","Proprietary 2 Year","118425","27"
"4147000","PAUL MITCHELL THE SCHOOL ATLANTA","ATLANTA","GA","Proprietary 2 Year","1081587","262"
"4147100","TRICOCI UNIVERSITY OF BEAUTY CULTURE","LIBERTYVILLE","IL","Proprietary 2 Year","643246","184"
"4147200","TRICOCI UNIVERSITY OF BEAUTY CULTURE","BRIDGEVIEW","IL","Proprietary 2 Year","648172","204"
"4147300","TRICOCI UNIVERSITY OF BEAUTY CULTURE","GLENDALE HEIGHTS","IL","Proprietary 2 Year","537624","156"
"4147400","TRICOCI UNIVERSITY OF BEAUTY CULTURE","PEORIA","IL","Proprietary 2 Year","423140","124"
"4147500","TRICOCI UNIVERSITY OF BEAUTY CULTURE","ROCKFORD","IL","Proprietary 2 Year","534294","151"
"4147600","AVEDA INSTITUTE LAS VEGAS","LAS VEGAS","NV","Proprietary 2 Year","538298","140"
"4147700","LAKE LANIER SCHOOL OF MASSAGE","GAINESVILLE","GA","Proprietary 2 Year","531087","163"
"4148000","NEW LIFE BUSINESS INSTITUTE","JAMAICA","NY","Proprietary 2 Year","141385","58"
"4148200","BEYOND 21ST CENTURY BEAUTY ACADEMY","SANTA FE SPRINGS","CA","Proprietary 2 Year","156739","53"
"4148300","DENVER SCHOOL OF NURSING","DENVER","CO","Proprietary 4 Year","730200","206"
"4148400","EUROPEAN ACADEMY OF COSMETOLOGY AND HAIR","GUILFORD","CT","Proprietary 2 Year","41352","12"
"4148500","MEDICAL INSTITUTE OF PALM BEACH","GREENACRES","FL","Proprietary 2 Year","426489","127"
"4148700","AMERICAN INSTITUTE OF INTERIOR DESIGN","FOUNTAIN HILLS","AZ","Proprietary 2 Year","33822","7"
"4148800","CENTERPOINT MASSAGE & SHIATSU THERAPY SC","MINNEAPOLIS","MN","Proprietary 2 Year","124358","35"
"4149100","PAUL MITCHELL THE SCHOOL CINCINNATI","CINCINNATI","OH","Proprietary 2 Year","1234438","336"
"4149200","XCELL ACADEMY-A PAUL MITCHELL PARTNER SC","HOOVER","AL","Proprietary 2 Year","395049","105"
"4149400","GARY MANUEL AVEDA INSTITUTE","SEATTLE","WA","Proprietary 2 Year","315328","80"
"4149500","A & W HEALTHCARE EDUCATORS","NEW ORLEANS","LA","Proprietary 2 Year","29188","11"
"4149700","HOMESTEAD SCHOOLS","TORRANCE","CA","Private 4 Year","453354","118"
"4149800","SOMERSET COUNTY TECHNOLOGY CENTER","SOMERSET","PA","Public 2 Year","216945","59"
"4149900","PROFILE INSTITUTE OF BARBER-STYLING","ATLANTA","GA","Proprietary 2 Year","286164","65"
"4150100","GOLDEN STATE COLLEGE OF COURT REPORTING","DUBLIN","CA","Proprietary 2 Year","58744","15"
"4150300","RWM FIBER OPTICS","CARSON","CA","Proprietary 2 Year","589969","145"
"4150600","D & L ACADEMY OF HAIR DESIGN","TWIN FALLS","ID","Proprietary 2 Year","126781","29"
"4150800","IMMOKALEE TECHNICAL CENTER","IMMOKALEE","FL","Public 2 Year","544809","142"
"4150900","PROCESS INSTITUTE OF COSMETOLOGY (THE)","LAWRENCEVILLE","GA","Proprietary 2 Year","261109","67"
"4151200","SALON PROFESSIONAL ACADEMY (THE)","TONAWANDA","NY","Proprietary 2 Year","330124","114"
"4151400","VANITY SCHOOL OF COSMETOLOGY","SHEFFIELD VILLAGE","OH","Proprietary 2 Year","204779","43"
"4151500","AMERICAN ACADEMY OF COSMETOLOGY","ORANGE PARK","FL","Proprietary 2 Year","284637","79"
"4151600","MY-LE'S BEAUTY COLLEGE","GRETNA","LA","Proprietary 2 Year","224422","72"
"4151700","BELLA CAPELLI ACADEMY A PAUL MITCHELL PA","MONROEVILLE","PA","Proprietary 2 Year","436931","131"
"4151800","TEMPLE (THE): A PAUL MITCHELL PARTNER SC","FREDERICK","MD","Proprietary 2 Year","823701","231"
"4151900","COLUMBIA GORGE COMMUNITY COLLEGE","THE DALLES","OR","Public 2 Year","1278331","407"
"4152200","CARTHAGE R-9 SCHOOL DISTRICT/CARTHAGE TE","CARTHAGE","MO","Public 2 Year","128678","32"
"4152300","GEORGIA BEAUTY ACADEMY","DALTON","GA","Proprietary 2 Year","373342","104"
"4152400","INTERNATIONAL INSTITUTE OF COSMETOLOGY","WETHERSFIELD","CT","Proprietary 2 Year","323002","85"
"4152700","ASTRODOME CAREER CENTERS","HOUSTON","TX","Proprietary 2 Year","16719","3"
"4152800","CALIFORNIA ACADEMY (THE) - A PAUL MITCHE","SACRAMENTO","CA","Proprietary 2 Year","1719761","489"
"4152900","STUDIO ACADEMY OF BEAUTY (THE)","CHANDLER","AZ","Proprietary 2 Year","1372409","416"
"4153000","RENAISSANCE ACADEMIE","PROVO","UT","Proprietary 2 Year","232753","60"
"4153200","SOUTHERN WORCESTER COUNTY REGIONAL VOC S","CHARLTON","MA","Public 2 Year","87411","18"
"4153300","OHIO ACADEMY COLUMBUS (THE)","COLUMBUS","OH","Proprietary 2 Year","507399","133"
"4153800","BETHEL COLLEGE","HAMPTON","VA","Private 4 Year","129776","32"
"4153900","PROVIDENCE CHRISTIAN COLLEGE","PASADENA","CA","Private 4 Year","265270","65"
"4154200","CAROLINA COLLEGE OF BIBLICAL STUDIES","FAYETTEVILLE","NC","Private 4 Year","385932","107"
"4154500","STARTING POINTS FOR CHILDREN","JERSEY CITY","NJ","Private 2 Year","172396","44"
"4154800","DUVALL'S SCHOOL OF COSMETOLOGY","BEDFORD","TX","Proprietary 2 Year","315221","86"
"4154900","NATIONAL CAREER INSTITUTE","EAST ORANGE","NJ","Proprietary 2 Year","784511","281"
"4155000","NORTHWEST SCHOOL OF WOODEN BOAT BUILDING","PORT HADLOCK","WA","Private 2 Year","77648","24"
"4155100","INSTITUTE OF MEDICAL CAREERS","PITTSBURGH","PA","Proprietary 2 Year","723031","212"
"4155200","OLIVER FINLEY ACADEMY OF COSMETOLOGY","BOISE","ID","Proprietary 2 Year","567517","164"
"4155300","ONONDAGA SCHOOL OF THERAPEUTIC MASSAGE","SYRACUSE","NY","Proprietary 2 Year","299892","72"
"4155800","ADVANCED BEAUTY COLLEGE","IRVING","TX","Proprietary 2 Year","135057","36"
"4155900","AVEDA FREDRIC'S INSTITUTE","INDIANAPOLIS","IN","Proprietary 2 Year","365197","96"
"4156000","ACADEMY OF COSMETOLOGY & ESTHETICS NYC (","STATEN ISLAND","NY","Proprietary 2 Year","260099","63"
"4156100","TONI & GUY HAIRDRESSING ACADEMY","MODESTO","CA","Proprietary 2 Year","279120","75"
"4156200","INSTITUTE OF ADVANCED MEDICAL ESTHETICS","RICHMOND","VA","Proprietary 2 Year","51666","16"
"4156300","UNIVERSITY OF FORT LAUDERDALE","LAUDERHILL","FL","Private 4 Year","143120","48"
"4156400","AVIATION INSTITUTE OF MAINTENANCE","ORLANDO","FL","Proprietary 2 Year","1249357","312"
"4156500","GEORGIA CHRISTIAN UNIVERSITY","LILBURN","GA","Private 4 Year","177206","33"
"4157100","AEROSIM FLIGHT ACADEMY","SANFORD","FL","Proprietary 2 Year","32511","17"
"4157200","LOVE BEAUTY SCHOOL","MANCHESTER","TN","Proprietary 2 Year","150586","54"
"4157400","NATIONAL PARALEGAL COLLEGE","PHOENIX","AZ","Proprietary 4 Year","2046909","516"
"4157600","NOVA ACADEMY OF COSMETOLOGY","ROCHESTER","MN","Proprietary 2 Year","280163","71"
"4157700","SALON PROFESSIONAL ACADEMY (THE)","ONALASKA","WI","Proprietary 2 Year","279262","66"
"4157800","GRACE MISSION UNIVERSITY","FULLERTON","CA","Private 4 Year","218730","50"
"4158000","METRO BEAUTY ACADEMY","ALLENTOWN","PA","Proprietary 2 Year","346803","97"
"4158100","AIKEN SCHOOL OF COSMETOLOGY","AIKEN","SC","Proprietary 2 Year","134393","32"
"4158200","PAUL MITCHELL THE SCHOOL SHERMAN OAKS","SHERMAN OAKS","CA","Proprietary 2 Year","755603","209"
"4158300","FLAGLER TECHNICAL INSTITUTE","PALM COAST","FL","Public 2 Year","91228","32"
"4158400","L'ESPRIT ACADEMY","LIVONIA","MI","Proprietary 2 Year","433742","129"
"4158500","TEXAS BEAUTY COLLEGE","HALTOM CITY","TX","Proprietary 2 Year","28107","7"
"4158800","THEATRE OF ARTS","HOLLYWOOD","CA","Proprietary 2 Year","174436","48"
"4158900","FLAIR BEAUTY COLLEGE","CANYON COUNTRY","CA","Proprietary 2 Year","164150","49"
"4159300","MARKETTI ACADEMY OF COSMETOLOGY","WATERFORD","MI","Proprietary 2 Year","125920","36"
"4159400","COLUMBIA COLLEGE OF NURSING","MILWAUKEE","WI","Private 4 Year","223430","56"
"4159600","GALAXY MEDICAL COLLEGE","NORTH HOLLYWOOD","CA","Proprietary 2 Year","248366","47"
"4159700","AMERICAN MEDICAL SCIENCES CENTER","GLENDALE","CA","Proprietary 2 Year","378769","81"
"4160100","TRINITY SCHOOL OF HEALTH AND ALLIED SCIE","GARDENA","CA","Proprietary 2 Year","131163","35"
"4160200","ATLANTA BEAUTY & BARBER ACADEMY","DORAVILLE","GA","Proprietary 2 Year","11355","5"
"4160400","ANGELES COLLEGE","LOS ANGELES","CA","Proprietary 2 Year","417658","102"
"4160500","AVALON SCHOOL OF COSMETOLOGY","WORTHINGTON","MN","Proprietary 2 Year","77104","19"
"4160600","PAUL MITCHELL THE SCHOOL NORMAL","NORMAL","IL","Proprietary 2 Year","310084","90"
"4160700","AVENUE FIVE INSTITUTE","AUSTIN","TX","Proprietary 2 Year","639195","177"
"4161700","SHASTA SCHOOL OF COSMETOLOGY","REDDING","CA","Proprietary 2 Year","217128","55"
"4161800","BRANDMAN UNIVERSITY","IRVINE","CA","Private 4 Year","6230723","1888"
"4161900","MANDALYN ACADEMY","AMERICAN FORK","UT","Proprietary 2 Year","167299","49"
"4162000","JOSE MARIA VARGAS UNIVERSITY","PEMBROKE PINES","FL","Proprietary 4 Year","37206","13"
"4162200","LAIRD INSTITUTE OF SPA THERAPY","MANCHESTER","NH","Proprietary 2 Year","84003","31"
"4162400","TONI AND GUY HAIRDRESSING  ACADEMY","ALBUQUERQUE","NM","Proprietary 2 Year","525536","131"
"4162500","HOLLYWOOD INSTITUTE OF BEAUTY CAREERS","HOLLYWOOD","FL","Proprietary 2 Year","2644330","760"
"4162700","ERIC FISHER ACADEMY","WICHITA","KS","Proprietary 2 Year","496918","151"
"4162800","S.I.C.E PAUL MITCHELL PARTNER SCHOOL","MODESTO","CA","Proprietary 2 Year","846158","221"
"4163000","SUMMIT SALON ACADEMY","TAMPA","FL","Proprietary 2 Year","333070","90"
"4163100","SUMMIT SALON ACADEMY - GAINESVILLE","GAINESVILLE","FL","Proprietary 2 Year","381073","115"
"4163200","SALON PROFESSIONAL ACADEMY (THE)","THE VILLAGES","FL","Proprietary 2 Year","489273","130"
"4163300","COMPASS COLLEGE OF CINEMATIC ARTS","GRAND RAPIDS","MI","Private 4 Year","279957","73"
"4163400","COSMO BEAUTY ACADEMY","WEST SACRAMENTO","CA","Proprietary 2 Year","257373","74"
"4163700","BITTERROOT SCHOOL OF COSMETOLOGY","HAMILTON","MT","Proprietary 2 Year","151731","31"
"4163800","MASTER EDUCATORS BEAUTY SCHOOL","TWIN FALLS","ID","Proprietary 2 Year","35189","8"
"4164100","MONTANA ACADEMY OF SALON","GREAT FALLS","MT","Proprietary 2 Year","259851","63"
"4164300","GLOBAL INSTITUTE","CAGUAS","PR","Proprietary 2 Year","176700","46"
"4164400","ANGELES INSTITUTE","LAKEWOOD","CA","Proprietary 2 Year","821841","206"
"4164600","D. A. DORSEY EDUCATIONAL CENTER","MIAMI","FL","Public 2 Year","180355","63"
"4164700","KEWEENAW BAY OJIBWA COMMUNITY COLLEGE","BARAGA","MI","Public 2 Year","255417","81"
"4164900","BARONE BEAUTY ACADEMY","WILLIAMSPORT","PA","Proprietary 2 Year","39801","11"
"4165000","MERIDIAN INSTITUTE OF SURGICAL ASSISTING","JOELTON","TN","Proprietary 2 Year","421246","187"
"4165300","PAUL MITCHELL THE SCHOOL MILWAUKEE","PEWAUKEE","WI","Proprietary 2 Year","307058","90"
"4165500","ACAYDIA SCHOOL OF AESTHETICS","PROVO","UT","Proprietary 2 Year","151311","44"
"4165800","SALON PROFESSIONAL ACADEMY (THE)","LEWISVILLE","TX","Proprietary 2 Year","232819","60"
"4165900","PAUL MITCHELL THE SCHOOL FRESNO","FRESNO","CA","Proprietary 2 Year","940919","237"
"4166000","MANHATTAN INSTITUTE (THE)","NEW YORK","NY","Proprietary 2 Year","445382","104"
"4166700","REM SPA INC","ANDERSON","IN","Proprietary 2 Year","342574","96"
"4166800","SALON PROFESSIONAL ACADEMY (THE)","PERRYSBURG","OH","Proprietary 2 Year","121770","40"
"4166900","COSMETIC ARTS INSTITUTE","WALTERBORO","SC","Proprietary 2 Year","121858","29"
"4167000","PAUL MITCHELL THE SCHOOL TEMECULA","TEMECULA","CA","Proprietary 2 Year","1293699","302"
"4167100","AVEDA INSTITUTE DENVER","DENVER","CO","Proprietary 2 Year","1106476","279"
"4167300","SALON PROFESSIONAL ACADEMY (THE)","NORTH FORT MYERS","FL","Proprietary 2 Year","234846","64"
"4167400","SAGE SCHOOL OF MASSAGE & HEALING ARTS","BEND","OR","Proprietary 2 Year","58585","23"
"4167600","FINGER LAKES SCHOOL OF MASSAGE (THE)","ITHACA","NY","Proprietary 2 Year","674222","210"
"4167700","ARTISAN COLLEGE OF COSMETOLOGY (THE)","FINDLAY","OH","Proprietary 2 Year","91720","22"
"4167800","INNOVATIONS DESIGN ACADEMY","CANTON","IL","Proprietary 2 Year","161128","44"
"4168500","SOLEX COLLEGE","WHEELING","IL","Proprietary 2 Year","251652","65"
"4168600","COLLEGE OF MASSAGE THERAPY","BLACKFOOT","ID","Proprietary 2 Year","81923","22"
"4168700","LAWYER'S ASSISTANT SCHOOL OF DALLAS","DALLAS","TX","Proprietary 2 Year","873925","218"
"4168900","HOLISTIC MASSAGE TRAINING INSTITUTE","BALTIMORE","MD","Proprietary 2 Year","94824","30"
"4169000","SALON & SPA INSTITUTE","BROWNSVILLE","TX","Proprietary 2 Year","372197","94"
"4169100","DIAMONDS COSMETOLOGY COLLEGE","SHERMAN","TX","Proprietary 2 Year","161496","42"
"4169200","TRAMY BEAUTY SCHOOL","SAN DIEGO","CA","Proprietary 2 Year","44651","19"
"4169400","NORTHERN VIRGINIA SCHOOL OF THERAPEUTIC","FALLS CHURCH","VA","Proprietary 2 Year","182943","65"
"4169700","UNITEK COLLEGE","FREMONT","CA","Proprietary 4 Year","4980393","1398"
"4169800","GURNICK ACADEMY OF MEDICAL ARTS","SAN MATEO","CA","Proprietary 4 Year","4162022","1043"
"4169900","AMERICAN BEAUTY ACADEMY","PAYSON","UT","Proprietary 2 Year","233242","69"
"4170100","SUMMIT SALON ACADEMY","TACOMA","WA","Proprietary 2 Year","395567","103"
"4170200","PAUL MITCHELL THE SCHOOL COLORADO SPRING","COLORADO SPRINGS","CO","Proprietary 2 Year","676114","188"
"4170300","BEAUTY ACADEMY OF SOUTH FLORIDA","HIALEAH","FL","Proprietary 2 Year","867313","246"
"4170600","SALON PROFESSIONAL ACADEMY (THE)","ST. CHARLES","MO","Proprietary 2 Year","281907","74"
"4170700","PAUL MITCHELL THE SCHOOL ST LOUIS","ST. LOUIS","MO","Proprietary 2 Year","595937","157"
"4170800","UNITY COSMETOLOGY COLLEGE","PONTIAC","IL","Proprietary 2 Year","75838","23"
"4171000","ADVANCED TRAINING INSTITUTE","LAS VEGAS","NV","Proprietary 2 Year","1730215","531"
"4171100","PAUL MITCHELL THE SCHOOL-DELAWARE","NEWARK","DE","Proprietary 2 Year","357187","91"
"4171400","AVEDA INSTITUTE PORTLAND","PORTLAND","OR","Proprietary 2 Year","1051942","276"
"4171500","COSMOPOLITAN BEAUTY & TECH SCHOOL","ANNANDALE","VA","Proprietary 2 Year","621787","140"
"4171700","AVANT GARD THE SCHOOL","INDIANAPOLIS","IN","Proprietary 2 Year","95089","21"
"4172000","SOUTHERN CALIFORNIA UNIVERSITY SOMA","LOS ANGELES","CA","Proprietary 4 Year","15022","3"
"4172300","ETERNITY COSMETOLOGY SCHOOL","WEST PALM BEACH","FL","Proprietary 2 Year","507528","169"
"4172500","ROLF INSTITUTE OF STRUCTURAL INTEGRATION","BOULDER","CO","Private 2 Year","20779","11"
"4172700","SALON PROFESSIONAL ACADEMY (THE)","EVANSVILLE","IN","Proprietary 2 Year","320387","94"
"4172800","BODY THERAPY INSTITUTE","SILER CITY","NC","Proprietary 2 Year","16744","9"
"4173200","TAYLOR ANDREWS ACADEMY OF HAIR DESIGN","WEST JORDAN","UT","Proprietary 2 Year","730381","184"
"4173400","SANTA ANA BEAUTY ACADEMY","SANTA ANA","CA","Proprietary 2 Year","108963","30"
"4173500","MORENO VALLEY COLLEGE","MORENO VALLEY","CA","Public 2 Year","9457793","2979"
"4173700","GRACE COLLEGE OF DIVINITY","FAYETTEVILLE","NC","Private 4 Year","162928","45"
"4173800","SALON PROFESSIONAL ACADEMY (THE)","COLORADO SPRINGS","CO","Proprietary 2 Year","214661","58"
"4173900","COSMETOLOGY COLLEGE OF FRANKLIN COUNTY","SAINT CLAIR","MO","Proprietary 2 Year","98233","25"
"4174000","SKIN INSTITUTE","SAINT LOUIS","MO","Proprietary 2 Year","140466","34"
"4174100","PAUL MITCHELL THE SCHOOL PHOENIX","PHOENIX","AZ","Proprietary 2 Year","467213","125"
"4174200","ALL BEAUTY COLLEGE","FORT MOHAVE","AZ","Proprietary 2 Year","367147","88"
"4174400","ROCHESTER SCHOOL OF HAIR DESIGN","ROCHESTER","MN","Proprietary 2 Year","42113","12"
"4174500","AVEDA INSTITUTE OF NEW MEXICO (THE)","ALBUQUERQUE","NM","Proprietary 2 Year","490619","122"
"4174600","NASHVILLE BARBER AND STYLE ACADEMY","NASHVILLE","TN","Proprietary 2 Year","94240","27"
"4174800","AMERICAN TRADE SCHOOL","SAINT ANN","MO","Proprietary 2 Year","345334","104"
"4174900","SKIN CARE AND SPA INSTITUTE","SKOKIE","IL","Proprietary 2 Year","268572","80"
"4175000","UNIVERSAL SPA TRAINING ACADEMY","DOWNERS GROVE","IL","Proprietary 2 Year","178804","57"
"4175100","PAUL MITCHELL THE SCHOOL HONOLULU","HONOLULU","HI","Proprietary 2 Year","456559","111"
"4175200","PAUL MITCHELL THE SCHOOL EAST BAY","PLEASANT HILL","CA","Proprietary 2 Year","612488","143"
"4175300","PENROSE ACADEMY","SCOTTSDALE","AZ","Proprietary 2 Year","450967","131"
"4175400","ELITE COSMETOLOGY SCHOOL","YUCCA VALLEY","CA","Proprietary 2 Year","400496","104"
"4175600","PARK AVENUE SCHOOL OF COSMETOLOGY","PARK RAPIDS","MN","Proprietary 2 Year","77111","25"
"4175800","J RENEE CAREER FACILITATION","CRYSTAL LAKE","IL","Proprietary 2 Year","191670","53"
"4175900","LEWISTOWN HOSPITAL SCHOOL OF NURSING","LEWISTOWN","PA","Private 2 Year","76902","23"
"4176000","AMERICAN TECHNICAL INSTITUTE","BAYAMON","PR","Proprietary 2 Year","270039","85"
"4176100","NORCO COLLEGE","NORCO","CA","Public 2 Year","8696703","2669"
"4176300","BERGIN UNIVERSITY OF CANINE STUDIES","SANTA ROSA","CA","Private 4 Year","58515","11"
"4176700","AVEDA INSTITUTE BOISE","BOISE","ID","Proprietary 2 Year","144803","37"
"4177100","PIMA MEDICAL INSTITUTE-SOUTH DENVER","DENVER","CO","Proprietary 2 Year","2304852","653"
"4177200","REAL BARBERS COLLEGE (THE)","ANAHEIM","CA","Proprietary 2 Year","466874","123"
"4177300","OHIO MEDICAL CAREER COLLEGE","DAYTON","OH","Proprietary 2 Year","491665","176"
"4177400","CAPILO SCHOOL OF HAIR DESIGN","AUGUSTA","ME","Proprietary 2 Year","309788","86"
"4177500","PURE AESTHETICS","TUCSON","AZ","Proprietary 2 Year","71684","25"
"4177600","LINDSEY INSTITUTE OF COSMETOLOGY","BOWLING GREEN","KY","Proprietary 2 Year","202894","49"
"4177700","TRI-STATE INSTITUTE OF HAIR DESIGN","LONDON","KY","Proprietary 2 Year","111470","26"
"4177800","SALON PROFESSIONAL ACADEMY (THE)","IOWA CITY","IA","Proprietary 2 Year","96260","25"
"4177900","BUCKNER BARBER SCHOOL","DALLAS","TX","Proprietary 2 Year","112601","28"
"4178000","SIMMONS COLLEGE OF KENTUCKY","LOUISVILLE","KY","Private 4 Year","636217","158"
"4178100","CAROLINA COLLEGE OF HAIR DESIGN","ASHEVILLE","NC","Proprietary 2 Year","161454","40"
"4178200","VOGUE COLLEGE - SAN ANTONIO","SAN ANTONIO","TX","Proprietary 2 Year","296574","91"
"4178300","VOGUE BEAUTY ACADEMY","SAN ANTONIO","TX","Proprietary 2 Year","368848","105"
"4178400","VOGUE COLLEGE - MCALLEN","MCALLEN","TX","Proprietary 2 Year","1155799","323"
"4178500","VOGUE COLLEGE OF COSMETOLOGY","SANTA FE","NM","Proprietary 2 Year","309534","78"
"4178700","ATELIER ESTHETIQUE INSTITUTE OF ESTHETIC","NEW YORK","NY","Proprietary 2 Year","313150","118"
"4179100","PCCTI  IT & HEALTHCARE","OAK BROOK","IL","Proprietary 2 Year","545220","186"
"4179200","ADVANCED COLLEGE OF COSMETOLOGY","WAUPUN","WI","Proprietary 2 Year","73544","20"
"4179500","NORTH AMERICAN UNIVERSITY","HOUSTON","TX","Private 4 Year","740318","163"
"4179600","ENTOURAGE INSTITUTE OF BEAUTY AND ESTHET","LENEXA","KS","Proprietary 2 Year","191974","59"
"4179700","UNITED BEAUTY COLLEGE","DENVER","CO","Proprietary 2 Year","287807","71"
"4179900","TOMORROW'S IMAGE BARBER ACADEMY OF VIRGI","NEWPORT NEWS","VA","Proprietary 2 Year","128592","33"
"4180000","CINTA AVEDA INSTITUTE","SAN FRANCISCO","CA","Proprietary 2 Year","772250","212"
"4180200","LONG ISLAND NAIL & SKIN CARE INSTITUTE","LEVITTOWN","NY","Proprietary 2 Year","195572","70"
"4181200","SOUTHERN CALIFORNIA HEALTH INSTITUTE","NORTH HOLLYWOOD","CA","Proprietary 2 Year","1325662","303"
"4181400","BEST CARE TRAINING INSTITUTE","EAST ORANGE","NJ","Proprietary 2 Year","345096","79"
"4181600","INTEGRITY COLLEGE OF HEALTH","PASADENA","CA","Proprietary 2 Year","259684","64"
"4182100","FIRST CLASS COSMETOLOGY SCHOOL","BELOIT","WI","Proprietary 2 Year","353288","81"
"4182200","HAWAII MEDICAL INSTITUTE","HONOLULU","HI","Proprietary 2 Year","1553593","456"
"4182500","MILLENNIA ATLANTIC UNIVERSITY","DORAL","FL","Proprietary 4 Year","8218","3"
"4182600","HEALTH CAREER INSTITUTE","WEST PALM BEACH","FL","Proprietary 2 Year","324963","110"
"4183000","TOP NAILS & HAIR BEAUTY SCHOOL","TAYLORSVILLE","UT","Proprietary 2 Year","176023","45"
"4183100","WASHINGTON BARBER COLLEGE","LITTLE ROCK","AR","Proprietary 2 Year","481942","124"
"4183300","ABCOTT INSTITUTE","SOUTHFIELD","MI","Proprietary 2 Year","475827","163"
"4183400","SALON PROFESSIONAL ACADEMY (THE)","NORTH LITTLE ROCK","AR","Proprietary 2 Year","357505","84"
"4183600","SALON PROFESSIONAL ACADEMY OF KENOSHA (T","KENOSHA","WI","Proprietary 2 Year","316192","80"
"4183700","HEALING ARTS INSTITUTE","FORT COLLINS","CO","Proprietary 2 Year","72509","23"
"4184000","PAUL MITCHELL THE SCHOOL INDIANAPOLIS","INDIANAPOLIS","IN","Proprietary 2 Year","279353","67"
"4184200","TAYLOR ANDREWS ACADEMY-ST. GEORGE","ST. GEORGE","UT","Proprietary 2 Year","349864","98"
"4184300","PAUL MITCHELL THE SCHOOL ARDMORE","ARDMORE","OK","Proprietary 2 Year","209885","45"
"4184400","SEYMOUR BEAUTY ACADEMY","SEYMOUR","MO","Proprietary 2 Year","60127","16"
"4184500","CHRISTINE VALMY INTERNATIONAL SCHOOL OF","PINE BROOK","NJ","Proprietary 2 Year","226507","75"
"4184700","PROTEGE ACADEMY","EAST LANSING","MI","Proprietary 2 Year","347736","94"
"4184800","EXCEL LEARNING CENTER","EL PASO","TX","Proprietary 2 Year","514787","153"
"4184900","COLLEGE OF INTERNATIONAL ESTHETICS","ARVADA","CO","Proprietary 2 Year","164606","53"
"4185000","COLORADO ACADEMY OF VETERINARY TECHNOLOG","COLORADO SPRINGS","CO","Proprietary 2 Year","272958","77"
"4185100","NORTHEAST TECHNICAL INSTITUTE","SCARBOROUGH","ME","Proprietary 2 Year","1050138","319"
"4185400","NATIONAL PERSONAL TRAINING INSTITUTE OF","LAKEWOOD","CO","Proprietary 2 Year","120719","51"
"4185500","BEVERLY HILLS DESIGN INSTITUTE","BEVERLY HILLS","CA","Proprietary 4 Year","47293","15"
"4185600","MEDICAL ALLIED CAREER CENTER","SANTA FE SPRINGS","CA","Proprietary 2 Year","240877","61"
"4185700","ACADEMY FOR SALON PROFESSIONALS (THE)","SANTA CLARA","CA","Proprietary 2 Year","150290","42"
"4185900","ELITE SCHOOL OF COSMETOLOGY","NORWALK","OH","Proprietary 2 Year","297275","79"
"4186300","PAUL MITCHELL THE SCHOOL LAS VEGAS","LAS VEGAS","NV","Proprietary 2 Year","1055358","259"
"4186600","SUMMIT SALON ACADEMY KOKOMO","KOKOMO","IN","Proprietary 2 Year","244712","84"
"4186900","INTERNATIONAL COLLEGE OF BEAUTY, ARTS &","LOS ANGELES","CA","Proprietary 2 Year","513760","126"
"4187000","DONNA'S ACADEMY OF HAIR DESIGN","SMITHVILLE","MO","Proprietary 2 Year","87997","25"
"4187200","NEW BEGINNING COLLEGE OF COSMETOLOGY","ALBERTVILLE","AL","Proprietary 2 Year","339703","85"
"4187300","HAIR ACADEMY (THE)","MONTGOMERY","AL","Proprietary 2 Year","28302","7"
"4187400","COSMETOLOGY CONCEPTS","OAK FOREST","IL","Proprietary 2 Year","731127","188"
"4187700","CREVIER'S SCHOOL OF COSMETOLOGY","KALISPELL","MT","Proprietary 2 Year","313587","71"
"4187800","CYBERTEX INSTITUTE OF TECHNOLOGY","AUSTIN","TX","Proprietary 2 Year","1091956","357"
"4188300","FLORIDA ACADEMY","FORT MYERS","FL","Proprietary 2 Year","469465","135"
"4188400","BAIS HAMEDRASH AND MESIVTA OF BALTIMORE","BALTIMORE","MD","Private 4 Year","189575","35"
"4188700","ASI CAREER INSTITUTE","TURNERSVILLE","NJ","Proprietary 2 Year","178418","55"
"4189000","LONG ISLAND BARBER INSTITUTE (THE)","HEMPSTEAD","NY","Proprietary 2 Year","143312","50"
"4189100","SALON INSTITUTE - TOLEDO CAMPUS","TOLEDO","OH","Proprietary 2 Year","298733","73"
"4189200","SALON PROFESSIONAL ACADEMY (THE)","SHOREWOOD","IL","Proprietary 2 Year","349872","89"
"4189300","ALLIED AMERICAN UNIVERSITY","LAGUNA HILLS","CA","Proprietary 4 Year","275892","145"
"4189400","SHEAR LEARNING ACADEMY OF COSMETOLOGY","DECATUR","IL","Proprietary 2 Year","112918","31"
"4189600","STATE CAREER SCHOOL","WAUKEGAN","IL","Proprietary 2 Year","390239","118"
"4189700","CALIFORNIA MIRAMAR UNIVERSITY","SAN DIEGO","CA","Proprietary 4 Year","310371","68"
