"OPEID","PELLID","Name","State","Type & Control","Recipients","Awards"
"2176000","15345","CHERYL FELL'S SCHOOL OF BUSINESS","NY","proprietary","31","87257"
"3426400","34264","CHUBB INSTITUTE (THE)","NY","proprietary","1410","3048921.5"
"2125500","14760","CIRCLE IN THE SQUARE THEATRE SCHOOL","NY","private 2 year","11","33600"
"2506100","2686","CITY UNIVERSITY OF NEW YORK CENTRAL OFFICE","NY","public 4 year","93684","243622539.40000001"
"269900","2699","CLARKSON UNIVERSITY","NY","private 4 year","617","1549223"
"678700","6787","CLINTON COMMUNITY COLLEGE","NY","public 2 year","775","1732124.6899999999"
"644300","6443","COCHRAN SCHOOL OF NURSING SAINT JOHN'S RIVERSIDE HOSP","NY","private 2 year","134","307348"
"270100","2701","COLGATE UNIVERSITY","NY","private 4 year","263","724058"
"270300","2703","COLLEGE OF MOUNT SAINT VINCENT","NY","private 4 year","522","1506408.5"
"270400","2704","COLLEGE OF NEW ROCHELLE (THE)","NY","private 4 year","5440","14701454"
"270500","2705","COLLEGE OF ST ROSE","NY","private 4 year","779","1914613.6699999999"
"520800","5208","COLLEGE OF WESTCHESTER (THE)","NY","proprietary","780","1830499.8999999999"
"3451300","34513","COLUMBIA GREENE  BEAUTY SCHOOL","NY","proprietary","3","5550"
"270700","2707","COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK","NY","private 4 year","1119","3171617"
"270900","2709","CONCORDIA COLLEGE","NY","private 4 year","182","441600.84999999998"
"752200","7522","CONTINENTAL SCHOOL OF BEAUTY CULTURE","NY","proprietary","402","839763.35999999999"
"2617000","26170","CONTINENTAL SCHOOL OF BEAUTY CULTURE","NY","proprietary","128","257529.66"
"271000","2710","COOPER UNION FOR THE ADVANCEMENT OF SCIENCE & ART (THE)","NY","private 4 year","141","406366"
"271100","2711","CORNELL UNIVERSITY","NY","private 4 year","1919","5181692"
"286300","2863","CORNING COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLLEGES","NY","public 2 year","1990","4485203"
"644500","6445","CROUSE HOSPITAL SCHOOL OF NURSING","NY","private 2 year","107","225778"
"3380300","33803","CULINARY ACADEMY OF LONG ISLAND","NY","proprietary","140","272901.97999999998"
"780400","7804","CULINARY ACADEMY OF NEW YORK","NY","proprietary","228","484019.37"
"730400","7304","CULINARY INSTITUTE OF AMERICA","NY","private 4 year","759","1943896"
"1161400","11614","CVPH MEDICAL CENTER","NY","private 2 year","12","31675"
"280800","2808","DAEMEN COLLEGE","NY","private 4 year","574","1453281"
"2169100","15291","DAVIS COLLEGE","NY","private 4 year","138","370785.17999999999"
"3081600","30816","DELAWARE CHENANGO MADISON OTSEGO BOCES","NY","public 2 year","57","122275"
"271300","2713","DOMINICAN COLLEGE OF BLAUVELT","NY","private 4 year","444","1190474"
"2217800","15674","DOROTHEA HOPFER SCHOOL OF NURSING AT THE MOUNT VERNON HOSPITAL (THE)","NY","private 2 year","72","136789.5"
"266700","2667","DOWLING COLLEGE","NY","private 4 year","911","2370696.8199999998"
"2172800","14530","DUTCHESS BOCES SCHOOL OF PRACTICAL NURSING","NY","public 2 year","81","186809"
"286400","2864","DUTCHESS COMMUNITY COLLEGE","NY","public 2 year","1396","2945915"
"271200","2712","D'YOUVILLE COLLEGE","NY","private 4 year","579","1565673"
"2179400","15375","EASTERN SUFFOLK BOCES","NY","public 2 year","223","481995.29999999999"
"644800","15891","ELLIS HOSPITAL SCHOOL OF NURSING","NY","private 2 year","47","96253"
"904300","9043","ELMIRA BUSINESS INSTITUTE","NY","proprietary","842","2313025"
"271800","2718","ELMIRA COLLEGE","NY","private 4 year","379","813731"
"1258900","12557","ERIE 1 BOARD OF COOPERATIVE EDUCATIONAL SERVICES","NY","public 2 year","127","249170.62"
"2235600","15777","ERIE 2 - CHAUTAUQUA - CATTARAUGUS BOCES","NY","public 2 year","85","174200"
"1068400","10684","ERIE COMMUNITY COLLEGE","NY","public 2 year","6019","14758633"
"286600","2866","FASHION INSTITUTE OF TECHNOLOGY","NY","public 4 year","1636","4514129"
"506600","5066","FAXTON-ST.LUKE'S SCHOOL OF RADIOGRAPHY","NY","private 2 year","12","28624"
"753200","7532","FINGER LAKES COMMUNITY COLLEGE","NY","public 2 year","1683","3866737"
"1256100","12561","FIVE TOWNS COLLEGE","NY","proprietary","348","877992"
"272200","2722","FORDHAM UNIVERSITY - ROSE HILL CAMPUS","NY","private 4 year","1890","5407494.7800000003"
"3328300","33283","FRANKLIN CAREER INSTITUTE","NY","private 2 year","631","1619073"
"2575400","25754","FRENCH CULINARY INSTITUTE","NY","proprietary","49","66687"
"678200","6782","GENESEE COMMUNITY COLLEGE","NY","public 2 year","2228","5359353.0899999999"
"3115300","31153","GENESEE-LIVINGSTON-STEUBEN-WYOMING BOCES","NY","public 2 year","88","231259.34"
"2265200","15992","GLOBAL BUSINESS INSTITUTE","NY","private 2 year","791","1259890"
"2540800","17010","GLOBE INSTITUTE OF TECHNOLOGY","NY","proprietary","2097","6015280"
"2105900","14628","HAIR DESIGN INSTITUTE AT FIFTH AVENUE","NY","proprietary","108","243221.10999999999"
"2172100","14654","HAMILTON - FULTON - MONTGOMERY BOCES","NY","public 2 year","22","19039"
"272800","2728","HAMILTON COLLEGE","NY","private 4 year","206","570537"
"3315300","33153","HARLEM SCHOOL OF TECHNOLOGY","NY","proprietary","22","79475"
"272900","2729","HARTWICK COLLEGE","NY","private 4 year","362","942075"
"1015300","15395","HELENE FULD COLLEGE OF NURSING NORTH GENERAL HOSPITAL","NY","private 2 year","156","168010"
"2098400","14517","HERKIMER COUNTY BOCES PRACTICAL NURSING PROGRAM","NY","public 2 year","51","128138.5"
"273500","2735","HILBERT COLLEGE","NY","private 4 year","402","984339"
"273100","2731","HOBART AND WILLIAM SMITH COLLEGES","NY","private 4 year","339","940160"
"273200","2732","HOFSTRA UNIVERSITY","NY","private 4 year","1850","4767720"
"273400","2734","HOUGHTON COLLEGE","NY","private 4 year","405","990150.82999999996"
"286800","2868","HUDSON VALLEY COMMUNITY COLLEGE","NY","public 2 year","2768","5975359.8499999996"
"3819400","38194","HUDSON VALLEY SCHOOL OF ADVANCED AESTHETIC SKIN CARE","NY","proprietary","19","33142"
"2206000","15599","HUNTER BUSINESS SCHOOL","NY","proprietary","402","872249"
"2294900","16195","INSTITUTE OF AUDIO RESEARCH","NY","proprietary","379","872694"
"1210700","12107","INSTITUTE OF DESIGN AND CONSTRUCTION","NY","private 2 year","65","140185.79999999999"
"843500","8435","INTERBORO INSTITUTE","NY","proprietary","5792","14754754.310000001"
"273700","2737","IONA COLLEGE","NY","private 4 year","767","2028204"
"737500","7375","ISLAND DRAFTING & TECHNICAL INSTITUTE","NY","proprietary","111","294023.59999999998"
"273900","2739","ITHACA COLLEGE","NY","private 4 year","1014","2671309.3799999999"
"849500","8495","JAMESTOWN BUSINESS COLLEGE","NY","proprietary","299","740848"
"286900","2869","JAMESTOWN COMMUNITY COLLEGE","NY","public 2 year","1759","4030024"
"287000","2870","JEFFERSON COMMUNITY COLLEGE","NY","public 2 year","1451","3040380.4300000002"
"1005200","10052","JEFFERSON LEWIS BOCES PROGRAM OF PRACTICAL NURSING","NY","public 2 year","76","163686.45999999999"
"2511500","15466","JOFFREY BALLET SCHOOL, AMERICAN BALLET CENTER","NY","proprietary","6","17200"
"274200","2742","JUILLIARD SCHOOL (THE)","NY","private 4 year","94","270994"
"739800","7398","KATHARINE GIBBS SCHOOL","NY","proprietary","3159","7244513.0199999996"
"1164700","11647","KATHARINE GIBBS SCHOOL","NY","proprietary","486","1140021.3400000001"
"1054900","10549","KEHILATH YAKOV RABBINICAL SEMINARY","NY","private 4 year","70","272900"
"274400","2744","KEUKA COLLEGE","NY","private 4 year","494","1193329"
"2256700","15921","KOL YAAKOV TORAH CENTER","NY","private 4 year","6","18775"
"746600","7466","LABORATORY INSTITUTE OF MERCHANDISING","NY","proprietary","215","580314.89000000001"
"274800","2748","LE MOYNE COLLEGE","NY","private 4 year","755","1999922"
"757300","7573","LEARNING INSTITUTE FOR BEAUTY SCIENCES","NY","proprietary","195","363195.47999999998"
"2173200","15331","LEARNING INSTITUTES FOR BEAUTY SCIENCES","NY","proprietary","912","1951263.8100000001"
"3568300","35683","LEON STUDIO ONE SCHOOL OF HAIR DESIGN & CAREER TRAINING CENTER","NY","proprietary","75","182083.17000000001"
"3433500","34335","LIA SCHORR INSTITUTE OF COSMETIC SKIN CARE TRAINING","NY","proprietary","59","53713"
"738700","7387","LONG ISLAND BEAUTY SCHOOL","NY","proprietary","128","284465"
"738800","7388","LONG ISLAND BEAUTY SCHOOL","NY","proprietary","190","345726"
"2093700","14514","LONG ISLAND BUSINESS INSTITUTE","NY","proprietary","1369","3674536"
"2118700","14321","LONG ISLAND COLLEGE HOSPITAL - SCHOOL OF NURSING","NY","private 2 year","69","188219"
"275100","2751","LONG ISLAND UNIVERSITY - C.W. POST CAMPUS","NY","private 4 year","5024","13577598.5"
"1302600","13026","MACHZIKEI HADATH RABBINICAL COLLEGE","NY","private 4 year","87","326900"
"2126300","14890","MADISON ONEIDA BOCES PRACTICAL NURSING PROGRAM","NY","public 2 year","121","171534"
"740100","7401","MANDL SCHOOL","NY","proprietary","999","2429083"
"275800","2758","MANHATTAN COLLEGE","NY","private 4 year","603","1694757.5"
"3193300","31933","MANHATTAN SCHOOL OF COMPUTER TECHNOLOGY","NY","private 2 year","358","674001.67000000004"
"275900","2759","MANHATTAN SCHOOL OF MUSIC","NY","private 4 year","69","196169"
"276000","2760","MANHATTANVILLE COLLEGE","NY","private 4 year","393","1057013"
"276300","2763","MARIA COLLEGE","NY","private 2 year","358","649876.53000000003"
"2160100","15230","MARION S WHELAN SCHOOL OF PRACTICAL NURSING OF GENEVA GENERAL HOSPITAL","NY","private 2 year","19","39579.760000000002"
"276500","2765","MARIST COLLEGE","NY","private 4 year","664","1710522"
"2513500","15538","MARJON SCHOOL OF BEAUTY CULTURE","NY","proprietary","58","143948"
"276900","2769","MARYMOUNT MANHATTAN COLLEGE","NY","private 4 year","431","1067860.5900000001"
"277700","2777","MEDAILLE COLLEGE","NY","private 4 year","632","1473075.1599999999"
"1220300","12203","MEMORIAL HOSPITAL SCHOOL OF NURSING","NY","private 2 year","43","93453"
"1167700","11677","MEMORIAL SLOAN KETTERING CANCER CENTER","NY","private 2 year","2","6350"
"2506200","14886","MERCE CUNNINGHAM STUDIO","NY","private 2 year","3","2600"
"277200","2772","MERCY COLLEGE","NY","private 4 year","3043","7460132.4100000001"
"3181400","31814","MERKAZ BNOS","NY","private 2 year","257","666715"
"933500","9335","MESIVTA OF EASTERN PARKWAY RABBINICAL SEMINARY","NY","private 4 year","25","74499"
"726400","7264","MESIVTA TORAH VODAATH RABBINICAL SEMINARY","NY","private 4 year","89","285376"
"397400","3974","MESIVTHA TIFERETH JERUSALEM OF AMERICA","NY","private 4 year","17","57725"
"976900","9769","METROPOLITAN COLLEGE OF NEW YORK","NY","private 4 year","942","2767753"
"3652300","36523","METROPOLITAN LEARNING INSTITUTE","NY","private 2 year","290","727739"
"928300","9283","MIDWAY PARIS BEAUTY SCHOOL","NY","proprietary","129","308293"
"2219500","15332","MILDRED ELLEY","NY","proprietary","889","2186170.1499999999"
"479800","4798","MIRRER YESHIVA CENTRAL INSTITUTE","NY","private 4 year","121","408450"
"2275900","16723","MODERN WELDING SCHOOL, INC","NY","proprietary","90","204341.37"
"277500","2775","MOLLOY COLLEGE","NY","private 4 year","765","1965610"
"479900","4799","MONROE COLLEGE","NY","proprietary","6602","19282915.18"
"287200","2872","MONROE COMMUNITY COLLEGE","NY","public 2 year","6805","16086761"
"277800","2778","MOUNT SAINT MARY COLLEGE","NY","private 4 year","470","1024439"
"287300","2873","NASSAU COMMUNITY COLLEGE","NY","public 2 year","5132","11857016.99"
"2287800","22878","NATIONAL TRACTOR TRAILER SCHOOL","NY","proprietary","126","125411.62"
"277900","2779","NAZARETH COLLEGE OF ROCHESTER","NY","private 4 year","553","1402168.5"
"902900","9029","NEIGHBORHOOD PLAYHOUSE SCHOOL OF THE THEATRE (THE)","NY","private 2 year","10","23575"
"2182200","21822","NEW SCHOOL OF RADIO AND TELEVISION","NY","proprietary","17","38745"
"2066200","2780","NEW SCHOOL, THE","NY","private 4 year","1090","2870318.6600000001"
"3537300","35373","NEW YORK AUTOMOTIVE & DIESEL INSTITUTE","NY","proprietary","1449","2853503"
"2163400","14576","NEW YORK CAREER INSTITUTE","NY","proprietary","398","831126.97999999998"
"2599400","25994","NEW YORK COLLEGE OF HEALTH PROFESSIONS","NY","private 4 year","280","675486"
"2325600","16463","NEW YORK INSTITUTE OF ENGLISH AND BUSINESS","NY","private 2 year","673","1585029.75"
"3203300","32033","NEW YORK INSTITUTE OF MASSAGE","NY","proprietary","114","232649.04000000001"
"278200","2782","NEW YORK INSTITUTE OF TECHNOLOGY","NY","private 4 year","2253","5425451.1900000004"
"3088500","30885","NEW YORK INTERNATIONAL BEAUTY SCHOOL","NY","proprietary","325","785953"
"3111100","31111","NEW YORK PARALEGAL SCHOOL","NY","proprietary","87","145227"
"1055100","10551","NEW YORK SCHOOL FOR MEDICAL & DENTAL ASSISTANTS","NY","proprietary","436","1160254"
"2069000","13606","NEW YORK SCHOOL OF INTERIOR DESIGN","NY","private 4 year","33","52332"
"278500","2785","NEW YORK UNIVERSITY","NY","private 4 year","3456","9499454"
"287400","2874","NIAGARA COUNTY COMMUNITY COLLEGE","NY","public 2 year","2083","4857758"
"278800","2788","NIAGARA UNIVERSITY","NY","private 4 year","679","1670042.95"
"711100","7111","NORTH COUNTRY COMMUNITY COLLEGE","NY","public 2 year","700","1719099"
"2314200","16374","NORTHERN WESTCHESTER SCHOOL OF HAIRDRESSING & COSMETOLOGY","NY","proprietary","33","77963"
"279000","2790","NYACK COLLEGE-ROCKLAND CAMPUS","NY","private 4 year","1049","2513132"
"1198400","11984","OHR HAMEIR THEOLOGICAL SEMINARY","NY","private 4 year","61","206850"
"900300","9003","OLEAN BUSINESS INSTITUTE","NY","proprietary","71","175679"
"287500","2875","ONONDAGA COMMUNITY COLLEGE","NY","public 2 year","2831","6367964.3099999996"
"1265200","12652","ONONDAGA CORTLAND MADISON BOCES","NY","public 2 year","355","825896.46999999997"
"287600","2876","ORANGE COUNTY COMMUNITY COLLEGE","NY","public 2 year","1305","2742872.4199999999"
"2124000","14888","ORANGE ULSTER BOCES SCHOOL OF PRACTICAL NURSING -","NY","public 2 year","59","118502.19"
"2199300","15546","ORLEANS NIAGARA BOCES","NY","public 2 year","38","49541.470000000001"
"2587600","25876","ORLO SCHOOL OF HAIR DESIGN & COSMETOLOGY (THE)","NY","proprietary","62","152900"
"1278300","12783","OSWEGO COUNTY BOCES ADULT CAREERS CENTER","NY","public 2 year","58","148422.44"
"2104300","12387","OTSEGO AREA SCHOOL OF PRACTICAL NURSING","NY","public 2 year","30","87169.139999999999"
"279100","2791","PACE UNIVERSITY","NY","private 4 year","2353","6483503.5"
"279500","2795","PAUL SMITH'S COLLEGE OF ARTS & SCIENCES","NY","private 4 year","325","857049"
"643800","6438","PHILLIPS BETH ISRAEL SCHOOL OF NURSING","NY","private 2 year","40","91160"
"1207200","12072","PHILLIPS HAIRSTYLING INSTITUTE","NY","proprietary","101","244149"
"1235800","12358","PLAZA COLLEGE","NY","proprietary","1095","2678577"
"279600","2796","POLYTECHNIC UNIVERSITY","NY","private 4 year","876","2276820"
"279800","2798","PRATT INSTITUTE","NY","private 4 year","879","2522498.5"
"2306500","16297","PROFESSIONAL BUSINESS COLLEGE","NY","private 2 year","1036","2713510"
"1095200","13244","PUTNAM-WESTCHESTER BOCES","NY","public 2 year","49","105600"
"397600","3976","RABBINICAL ACADEMY MESIVTA RABBI CHAIM BERLIN","NY","private 4 year","25","75556"
"1094300","10943","RABBINICAL COLLEGE BETH SHRAGA","NY","private 4 year","19","64750"
"861400","8614","RABBINICAL COLLEGE BOBOVER YESHIVA BNEI ZION","NY","private 4 year","145","549800"
"397700","3977","RABBINICAL COLLEGE CH'SAN SOFER OF NEW YORK","NY","private 4 year","46","181925"
"1037800","10378","RABBINICAL COLLEGE OF LONG ISLAND","NY","private 4 year","33","93850"
"3129200","31292","RABBINICAL COLLEGE OF OHR SHIMON YISROEL","NY","private 4 year","135","541200"
"2622900","26229","RABBINICAL COLLEGE OF YESHIVA AND KOLEL BAIS MEDROSH ELYON ASSOCIATION","NY","private 4 year","14","43125"
"861700","8617","RABBINICAL SEMINARY MKOR CHAIM","NY","private 4 year","24","93450"
"2349700","11710","RABBINICAL SEMINARY OF ADAS YEREIM","NY","private 4 year","78","310250"
"397800","3978","RABBINICAL SEMINARY OF AMERICA","NY","private 4 year","29","89925"
"280300","2803","RENSSELAER POLYTECHNIC INSTITUTE","NY","private 4 year","820","2127074.96"
"2092400","14287","RIDLEY-LOWELL SCHOOL OF BUSINESS","NY","proprietary","258","434805"
"280500","2805","ROBERTS WESLEYAN COLLEGE","NY","private 4 year","491","1194255"
"481100","4811","ROCHESTER BUSINESS INSTITUTE","NY","proprietary","3060","6554100"
"2157900","15201","ROCHESTER GENERAL HOSPITAL","NY","private 2 year","40","89988"
"280600","2806","ROCHESTER INSTITUTE OF TECHNOLOGY","NY","private 4 year","2893","7623903"
"287700","2877","ROCKLAND COMMUNITY COLLEGE","NY","public 2 year","1056","2368718.29"
"2272900","16038","ROCKLAND COUNTY BOCES ADULT EDUCATION","NY","public 2 year","44","112843"
"281000","2810","SAGE COLLEGES","NY","private 4 year","588","1431625.1299999999"
"646100","6461","SAINT ELIZABETH MEDICAL CENTER","NY","private 2 year","105","249665.5"
"282000","2820","SAINT FRANCIS COLLEGE","NY","private 4 year","896","2474392.0299999998"
"506400","5064","SAINT JAMES MERCY HOSPITAL SCHOOL OF RADIOLOGIC SCIENCES","NY","private 2 year","9","24853.150000000001"
"282300","2823","SAINT JOHN'S UNIVERSITY","NY","private 4 year","4515","12605956.23"
"282500","2825","SAINT JOSEPH'S COLLEGE","NY","private 4 year","1056","2565653.0800000001"
"646700","6467","SAINT JOSEPH'S COLLEGE OF NURSING AT ST JOSEPH'S HOSPITAL HEALTH CENTE","NY","private 2 year","80","187785"
"3651300","36513","SAINT JOSEPH'S MEDICAL CENTER SCHOOL OF RADIOGRAPHY","NY","private 2 year","8","18800"
"2193700","15513","SAINT LAWRENCE LEWIS COUNTY BOCES","NY","public 2 year","27","71512.020000000004"
"283200","2832","SAINT THOMAS AQUINAS COLLEGE","NY","private 4 year","325","916885"
"1236400","12364","SAINT VINCENTS CATHOLIC MEDICAL CENTERS OF NEW YORK BKLYN &QNS. REGION","NY","private 2 year","28","82828"
"947900","9479","SAINT VINCENTS CATHOLIC MEDICAL CENTERS OF NEW YORK-STATEN ISL REGION","NY","private 2 year","19","30758"
"924800","9248","SAMARITAN HOSPITAL SCHOOL OF NURSING","NY","private 2 year","66","130272"
"2614900","26149","SANFORD-BROWN INSTITUTE","NY","proprietary","738","1527058.73"
"281300","2813","SARAH LAWRENCE COLLEGE","NY","private 4 year","169","452881"
"678500","6785","SCHENECTADY COUNTY COMMUNITY COLLEGE","NY","public 2 year","1552","3339336.1200000001"
"3120700","31207","SCHOOL FOR FILM & TELEVISION (THE)","NY","proprietary","55","150306"
"3983300","39833","SCHOOL OF PROFESSIONAL HORTICULTURE, AT THE N. Y. BOTANICAL GARDEN","NY","private 2 year","1","700"
"746800","7468","SCHOOL OF VISUAL ARTS","NY","proprietary","784","2320549"
"1240700","12407","SCHUYLER CHEMUNG TIOGA BOCES","NY","public 2 year","60","127194.14"
"2556700","17121","SEMINAR L'MOROS BAIS YAAKOV","NY","private 2 year","213","706161"
"2616600","26166","SHEAR EGO INTERNATIONAL SCHOOL OF HAIR DESIGN","NY","proprietary","55","115329.14999999999"
"2505900","11076","SHOR YOSHUV RABBINICAL COLLEGE","NY","private 4 year","12","44125"
"281600","2816","SIENA COLLEGE","NY","private 4 year","618","1641864.3899999999"
"1083700","10837","SIMMONS INSTITUTE OF FUNERAL SERVICE","NY","proprietary","38","72748"
"281400","2814","SKIDMORE COLLEGE","NY","private 4 year","335","945246.5"
"1064100","10641","SOUTHERN WESTCHESTER BOCES","NY","public 2 year","54","150621"
