"OPE_ID","NAME","CITY","STATE","Institution Type & Control","Total Recipients","Total Awards"
"1121000","BUNKER HILL COMMUNITY COLLEGE","CHARLESTOWN","MA","Public 2 Year","8513","26942679"
"1138500","COLLEGE OF THE ATLANTIC","BAR HARBOR","ME","Private 4 Year","151","609365"
"2144900","DELAWARE TECH & CMTY CLG-STANTN/WLM","WILMINGTON","DE","Public 2 Year","3045","8863442"
"1146000","NATIONAL UNIVERSITY","LA JOLLA","CA","Private 4 Year","5075","18001632"
"1146200","UNIVERSITY OF ALASKA ANCHORAGE","ANCHORAGE","AK","Public 4 Year","4725","15523264"
"181301","INDIANA UNIVERSITY - PURDUE UNIVERSITY I","COLUMBUS","IN","Public 4 Year","816","2908502"
"1147701","SIOUX VALLEY HOSP-MEDICAL TECH","SIOUX FALLS","SD","Private 2 Year","3","9785"
"1148100","DIVERS INSTITUTE OF TECHNOLOGY","SEATTLE","WA","Proprietary 2 Year","179","638166"
"1148400","ADVANCED INSTITUTE OF HAIR DESIGN","MILWAUKEE","WI","Proprietary 2 Year","237","944439"
"1149600","BULLARD HAVENS VOC TECH SCHOOL","BRIDGEPORT","CT","Public 2 Year","31","131051"
"1150500","CREATIVE HAIR STYLING ACADEMY","HIGHLAND","IN","Proprietary 2 Year","192","708932"
"1151000","EVEREST INSTITUTE","BRIGHTON","MA","Proprietary 2 Year","583","1992347"
"1151900","JOSEPH'S COLLEGE OF BEAUTY/ALL CAMPUSES","LINCOLN","NE","Proprietary 2 Year","293","1245922"
"1153700","MID-AMERICA TECHNOLOGY CENTER","WAYNE","OK","Public 2 Year","64","211161"
"1157400","BAUDER COLLEGE","ATLANTA","GA","Proprietary 4 Year","779","2766080"
"1159600","SYLVAIN MELLOUL INTERNATIONAL HAIR ACADE","LYNCHBURG","VA","Proprietary 2 Year","80","323461"
"1161400","CHAMPLAIN VALLEY HOSP SCH RAD TECH","PLATTSBURGH","NY","Private 2 Year","10","44450"
"1161700","NEW YORK METHODIST HOSPITAL","BROOKLYN","NY","Private 2 Year","123","467983"
"1162100","AUTOMOTIVE TRAINING CENTER","EXTON","PA","Proprietary 2 Year","573","2113639"
"1162200","WELDER TRAINING & TESTING INST","ALLENTOWN","PA","Proprietary 2 Year","45","207806"
"1162600","PRACTICAL SCHOOLS","ANAHEIM","CA","Proprietary 4 Year","1519","6216555"
"1163100","D-JAY'S SCHL OF BEAUTY, ARTS & SCI","BATON ROUGE","LA","Proprietary 2 Year","65","226805"
"1164400","UNIV OF MARYLAND UNIVERSITY COLLEGE","ADELPHI","MD","Public 4 Year","11455","30252739"
"1164700","SBI CAMPUS - AN AFFILIATE OF SANFORD-BRO","MELVILLE","NY","Proprietary 2 Year","375","1431307"
"2192200","THOMAS EDISON STATE COLLEGE","TRENTON","NJ","Public 4 Year","2382","5547907"
